,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20,top_21,top_22,top_23,top_24,top_25,top_26,top_27,top_28,top_29,top_30,top_31,top_32,top_33,top_34,top_35,top_36,top_37,top_38,top_39,top_40,top_41,top_42,top_43,top_44,top_45,top_46,top_47,top_48,top_49,top_50,top_51,top_52,top_53,top_54,top_55,top_56,top_57,top_58,top_59,top_60,top_61,top_62,top_63,top_64,top_65,top_66,top_67,top_68,top_69,top_70
epoch_20,uid_21772,84844,3328,4383,64620,480,1023,1339,3529,1950,3606,84407,7008,5440,6430,534,4047,4690,3053,140174,272,326,32387,68835,2834,62788,27391,1061,175569,188,5377,1354,4225,1162,2973,2067,3408,2915,7132,7759,6371,1627,1271,108540,7035,4517,52435,67073,51562,4680,67186,93040,680,85316,5472,68099,3604,96821,8610,58381,96728,57464,50011,101962,4437,5607,145935,1645,41285,73829,7388
epoch_20,uid_176555,2355,5329,480,3328,42518,62511,534,7759,7419,99149,4117,136564,1061,4414,84716,27912,46723,538,1950,27592,3770,88140,4380,5055,32587,7624,406,93040,6063,602,5833,6291,2676,7951,104272,7008,7394,1688,1343,893,140110,2926,1023,122892,5505,6565,60948,1493,6118,64620,1019,77795,55814,2494,2973,95088,4517,39381,144138,3652,47566,3408,67186,51562,38701,26203,96821,93006,1859,4437
epoch_20,uid_166868,480,3328,7484,4345,140174,4225,2355,4383,5650,1907,6430,5055,4690,551,7205,84844,5505,62250,2305,5927,2676,71518,1023,50011,27912,5377,4380,7008,49286,534,104272,3529,5329,1162,6618,2275,62788,7132,40414,58381,5607,680,1950,3770,4194,2915,93006,3985,602,1834,122892,5008,176423,55118,69604,3408,4680,3733,8605,4062,58964,4373,32387,3606,7669,49666,96821,893,1429,70208
epoch_21,uid_128088,6163,98,26674,51562,4328,85316,3328,7132,5440,8712,556,4117,6530,3794,111778,89118,2184,1057,85,98124,26164,918,51935,77154,97306,90600,2203,46347,114945,127052,26326,180031,101070,5607,5184,7835,3487,32139,103624,1311,25954,5453,8982,4765,141544,5489,4951,96281,4896,1596,80839,4128,4732,2867,7624,116823,99917,27671,48696,6063,90746,74508,6832,85399,68941,5055,5932,7832,1537,4690
epoch_21,uid_267455,3019,2275,140110,27671,118900,175569,3168,5955,91077,1596,7073,95088,918,74488,108540,51931,44243,5994,31116,590,5570,300,6857,3969,25952,1693,1057,4833,127198,1809,8784,26326,41571,90600,57504,97306,3549,77266,7759,137857,534,4404,7394,30,3079,3038,70984,33779,92694,3920,2155,123288,42351,26164,1650,173291,50740,944,6118,6832,26550,538,3194,998,1754,69604,7056,8981,2426,111778
epoch_21,uid_73381,139644,7348,1057,3510,2867,2275,3918,99112,26184,4649,5833,104272,2426,2774,3985,70208,27033,918,2320,590,5110,127198,114945,32840,92008,26550,80839,55908,26326,98124,6424,2944,97673,26726,5955,4328,26674,44243,2609,32139,64278,538,176423,77240,6254,95441,68194,6710,51562,26524,172591,991,1951,4404,7759,51080,112515,2067,57464,2155,59590,101962,5472,81385,3550,6961,3652,173291,159415,34528
epoch_21,uid_117628,139644,2275,140110,1057,3019,99112,2867,1050,173291,26184,37741,127198,26674,3510,2774,590,3168,3918,92008,2944,2915,26164,175569,5994,98124,1295,2067,918,2320,51562,91077,5325,33779,44243,101962,6254,8712,26726,805,7073,7624,3550,4328,41285,7759,70208,80839,2155,6533,38701,4649,26326,7832,122912,1694,4404,7056,1596,2203,3652,26151,7300,97306,4380,77240,6684,95377,3079,27671,8784
epoch_21,uid_21453,2275,139644,1057,2867,3019,99112,1050,602,5833,7388,3510,6163,1162,37741,590,918,114945,122912,41285,57464,26184,5325,173291,3918,51562,92008,145935,2320,26326,98124,97306,7759,80839,26164,101962,70208,38701,7624,74488,2203,3760,6433,97673,4649,893,1295,4437,26726,1019,7073,30,44243,68941,127198,4328,98,3969,1596,7035,27033,81385,70984,3550,7300,95377,6533,25954,31116,27800,77240
epoch_21,uid_229622,2275,2867,3019,1057,139644,5833,1162,68099,42518,6163,3510,99112,3168,26184,26148,590,2203,918,172591,173291,5325,127198,2944,98124,101962,3550,1596,26326,7624,2067,3918,37741,5994,92008,1295,6433,68941,80839,41285,7759,7073,77240,26726,30,3969,2320,70208,7835,2774,96821,27671,26151,98,7394,97306,588,4328,7300,91077,2155,3487,33779,3760,57464,110445,51935,27033,25954,6684,50740
epoch_21,uid_167368,55118,80839,7300,2867,1057,2690,58964,26550,4680,3770,68099,68194,2203,7205,92694,3993,26184,95088,7073,98124,96821,30,3918,26726,95377,55908,6533,27671,99112,56367,1596,7056,4328,2774,3510,51935,5927,91077,7624,3969,93040,3019,98,5008,1162,3475,300,141544,5932,6118,172591,60408,6710,4976,38701,187,7216,127198,3652,111778,4047,44243,918,495,123288,261,1941,944,4649,5949
epoch_21,uid_21772,2275,139644,99112,602,3019,89118,173291,2867,27912,66198,3510,918,77240,168250,26184,1050,5325,590,2155,7073,3918,2184,3985,26674,4649,127198,95313,37741,98,26326,122912,4380,70984,26726,114945,2320,7832,7300,2203,3550,7394,3168,7056,4205,95377,26148,5994,44243,3038,1393,91077,39381,3794,27800,92008,6533,2426,8712,68941,26164,97306,7624,7951,6832,27671,93988,8784,1596,8981,1295
epoch_21,uid_176555,139644,2275,2774,89118,3053,1183,26184,50011,1025,6433,8459,4383,46322,74488,3510,1050,5927,1289,50740,7143,3079,5949,4022,7835,26550,7035,98124,944,102407,2320,3918,91077,57464,81385,95377,27033,588,3604,168610,495,7832,127202,1650,3794,96728,6163,8610,2203,4966,51935,85399,114945,118880,26726,1837,6220,4833,7056,8010,30,6684,4325,6370,4649,2159,123288,7132,6453,41571,5540
epoch_21,uid_166868,44788,99112,92008,173291,918,3510,1941,1057,5833,80839,7073,6063,26674,3019,2184,26184,1393,4440,26726,2834,3604,2203,6163,8167,4649,7348,27391,4328,6533,68941,127198,3652,112183,85399,7832,26164,6684,3550,565,1596,27033,5472,77240,32657,145935,1277,5994,5949,3487,112515,4047,26150,127052,102800,2320,7944,165969,51562,8873,114945,2202,101962,3363,175569,7056,6777,30,2572,81385,4783
epoch_22,uid_128088,2060,105250,85342,1643,147378,86377,7215,824,56286,6123,4245,3985,67186,54190,7348,110675,57526,4833,1356,1419,1837,6021,4506,7048,1633,118244,3527,118082,45028,3311,156387,4486,57464,145935,27784,309,6753,96821,7056,4444,4459,1295,2944,85881,55363,7419,127198,1934,4212,8605,77266,1950,173145,7394,6433,25798,113394,95313,7073,1965,5965,4994,3881,3598,108540,4351,3053,158972,1215,95377
epoch_22,uid_267455,6791,6533,2594,7155,1941,3733,83132,58964,135569,83219,2610,93006,101962,1627,2203,98,56152,4649,3654,26713,2494,2087,4205,5540,1734,406,357,57526,26150,85399,46970,1844,893,98124,86142,188,6114,6291,77240,56286,6021,1271,482,6954,58156,168610,39449,45028,58381,3475,112515,55063,27478,112421,73829,68941,1837,805,80839,838,64278,4356,4966,897,59141,67295,8732,4414,1633,4325
epoch_22,uid_73381,91077,145935,83132,82,3733,135569,4205,6832,1295,83219,45028,46970,3483,52952,66798,1633,85881,85259,1941,1643,4465,1190,4245,67,137857,57526,108540,2546,1734,6118,1934,164367,74488,5932,3654,95088,6305,2427,8010,92694,99437,4128,2060,26236,2594,26172,2087,4459,2610,57504,165969,3311,4994,26974,1356,1748,3881,1711,102407,2929,49666,897,43460,127152,3033,59141,56251,2657,279,4437
epoch_22,uid_117628,83132,4205,3733,5927,46970,1754,34528,82,45028,32139,135569,59369,27800,1748,136564,1941,4437,3654,5607,27033,66798,83219,3483,108540,1633,102407,2427,4128,7035,1837,85399,162606,4833,57526,1734,26203,7394,6864,26524,7048,31364,4465,6114,52952,6832,1215,92694,3760,4245,2065,64278,4822,99437,893,85881,26713,4166,2610,406,43460,85179,67,1190,2494,85259,2551,56251,165969,2730,2936
epoch_22,uid_21453,91077,83132,108540,4205,3733,82,45028,4128,34528,135569,1748,4833,3654,32139,3483,58964,8010,46970,7835,96728,83219,59369,5607,7048,7394,26203,1215,1941,99437,57526,4465,2065,136564,2060,6832,93006,85399,85881,1734,4166,162606,1837,102407,111778,5932,2494,85259,92694,1356,7056,4245,2551,49666,2427,6021,6864,8012,118900,112421,6114,406,7810,4822,26151,112515,1633,67,56251,133802,1190
epoch_22,uid_229622,3733,46970,4205,1754,83132,3654,34528,27800,108540,45028,135569,51562,32139,59369,6533,4833,4437,83219,85881,1215,82,1748,4128,44243,96728,58964,26524,136564,66798,2060,85399,26203,1941,4465,1734,7048,7056,57526,92694,6864,4166,2065,3483,67,162606,31696,99437,56286,6832,111778,3993,4822,188,1837,56251,52952,49666,90746,4223,95313,74488,133802,102407,1190,64278,131252,6021,7810,6114,5932
epoch_22,uid_167368,7388,4205,59369,82,32139,3733,83132,134881,3634,66798,6832,45028,46970,90746,5540,119145,4994,32840,159093,56251,64278,83219,85259,1277,1190,134849,1734,52952,31696,4245,6021,49286,2426,26148,31116,3483,26164,32456,3527,7700,102407,26236,165969,4465,1837,50442,26713,3550,92008,135569,7048,3985,2551,4833,86142,3487,43460,112421,5965,77240,2730,5303,140737,70984,168610,25,25769,77266,2060,89864
epoch_22,uid_21772,5927,83132,32139,3733,135569,34528,4128,58964,136564,45028,82,3654,81385,99437,1941,85179,98124,6433,46970,1356,2065,3033,3760,2774,406,7835,85881,8010,4245,83219,81932,74488,85342,2427,102407,67,1734,2060,2494,26203,56251,2610,64278,57526,8732,85399,27033,3483,159093,3993,8012,7048,90430,160980,4833,49666,3881,4166,1633,2594,4783,70208,4414,1934,6021,112515,2730,90746,133802,27478
epoch_22,uid_176555,1643,82,57526,7983,46970,83132,7164,4822,7048,58381,8012,1057,27671,26148,2944,59369,1215,3733,68835,127198,1941,162606,84844,3654,85259,7158,6954,31364,77266,32139,85881,1753,8827,62155,8951,90746,32352,44243,6114,2866,1633,77328,90531,5091,6909,95441,92694,309,108540,6864,83219,3529,131252,3475,140737,4205,32387,44937,56251,4223,4765,3653,118900,7300,2433,2607,3194,4245,26150,2594
epoch_22,uid_166868,7155,83132,82,57464,135569,86377,3483,162606,2065,1754,7759,46970,45028,95088,1356,4205,67186,103624,3654,38701,118244,96728,91077,98124,172591,1215,95313,34528,7810,39381,4833,4245,67,99437,7035,2494,6707,90430,8012,8712,35,2610,4465,3760,6371,1615,1734,42518,108540,56152,8010,4128,7048,4459,2043,66798,32139,27671,116823,2657,8732,26151,6832,59141,3498,1311,25,2551,2944,59369
epoch_23,uid_128088,133645,2929,2087,151731,49396,93208,5570,6323,47721,1941,5747,5617,56152,4205,26350,88977,64278,26172,2433,3868,40491,127441,85259,1271,998,25952,7035,3537,127152,1393,3420,133802,3075,3168,2155,1946,2504,32352,60161,141946,179119,1951,105593,52694,8337,148881,31696,26712,33312,165969,33779,5425,8957,74504,1912,103279,46839,25920,7618,4401,86142,3660,7925,52952,4062,41997,927,423,122912,8943
epoch_23,uid_267455,151731,2352,6755,2231,33171,3652,2580,3868,93988,2504,495,3760,7944,5949,1951,70208,5498,67,1694,1537,41724,5425,136562,90430,93208,6126,1450,1029,105593,8622,144138,25798,35,74508,71033,44694,4401,55167,25954,84273,5444,95441,3832,2929,4465,35836,159093,168612,1060,127441,7832,143859,102407,3186,27784,26350,141946,8016,8951,3621,1179,7025,179119,1311,88977,2320,32352,134849,59810,1103
epoch_23,uid_73381,2352,31696,3868,7832,2580,406,151731,5570,27592,8012,3194,2504,58381,893,40491,4047,159093,85179,85,133802,1596,495,35,1060,1837,2936,74416,67073,5072,58964,77154,4414,5453,5425,101142,47721,8610,6453,357,4822,32587,41724,6755,49396,5949,3634,3420,1537,30,7618,1694,56152,104863,39419,27671,31364,143859,5632,64930,136562,26350,6323,5303,1029,47566,93988,5498,95377,1859,127441
epoch_23,uid_117628,2352,151731,1029,37733,31696,77154,87222,159093,2504,1356,58381,5489,2580,54190,6710,95441,1060,2087,136562,4459,5570,93988,3194,41724,55063,6235,49396,1934,6323,6920,5453,3186,85,2929,31116,168610,1951,6023,26350,26974,6755,56152,2433,8012,5303,3868,77266,64930,137857,5540,2231,495,144138,4783,86142,88977,32587,8610,27784,26550,5932,6453,5949,1393,3952,74416,1271,104863,2043,32352
epoch_23,uid_21453,2352,151731,2504,40491,2580,5489,37733,2087,2929,7832,87222,6710,95441,1029,159093,5570,2155,1951,5453,4459,77154,3194,6023,64278,137857,85179,3652,2936,165969,49396,357,3186,88977,95313,56152,1934,55063,6755,77266,1060,74416,90746,4414,495,27671,6323,5303,2231,136562,85,35836,64930,52952,5949,41724,4404,3868,2433,144138,56286,26974,33779,35,6235,33171,6920,1694,39419,5072,8610
epoch_23,uid_229622,2352,122912,151731,95441,6023,77154,159093,2087,40491,1029,2580,2929,58381,87222,6710,7832,2504,5489,3652,357,37733,893,2231,95377,4459,56152,3194,165969,6323,6755,1951,4414,55063,49396,6920,136562,35,5570,6235,88977,85,3868,1060,5453,8012,41724,137857,26974,143859,32587,31116,2936,100106,5303,104863,6453,35836,41571,168612,32352,168610,93208,93988,59141,77266,4325,3881,59018,26236,144138
epoch_23,uid_167368,2352,406,7835,58381,90430,8368,1393,2433,95441,87222,77154,1934,2973,5994,2580,5489,1060,39419,32352,26350,5072,2320,93006,41724,8610,8012,5604,112515,84273,1271,122912,56152,2504,2936,136562,5570,59018,137857,2929,2841,3760,5515,55167,3186,88977,2009,71033,5607,3194,5425,33779,4359,7832,85316,144138,35,805,6857,93988,44694,7043,4783,35836,4523,4966,3420,25954,7025,6023,2087
epoch_23,uid_21772,2352,2504,1029,151731,3194,3751,6864,2929,27592,5570,3868,5489,1060,168610,3652,4459,2580,55063,137857,165969,77154,49396,2087,33779,1946,85,136562,31364,1019,77266,2433,1343,6920,95441,26974,357,31116,1190,7810,41724,5453,102716,32352,168612,26550,6023,56152,104863,6755,80839,1951,51080,5540,897,5949,88977,52952,1837,6323,7842,5515,3487,26350,4404,55167,47566,142222,64930,27784,56367
epoch_23,uid_176555,2087,5489,27784,77154,135569,2929,1834,98,2936,31696,88977,2580,6323,67,118082,1951,1678,1946,6920,35836,86142,102716,5570,92008,68194,6254,3487,97306,6755,41724,87222,104863,52952,74416,2352,5303,5932,26326,49396,59141,2504,1060,156387,64278,3952,6023,25952,3019,3985,1596,93988,25954,66198,5994,133802,151731,4783,127152,33171,4444,77240,35,3920,52694,1029,165969,64716,1251,5059,3550
epoch_23,uid_166868,151731,2352,62511,2087,2929,2580,85342,68194,3194,2155,104863,32352,3634,4404,5072,159093,40491,97306,3868,95441,26524,6433,47566,8610,3653,482,495,52952,180031,85,2504,3751,3420,74416,133802,406,40583,35836,100106,991,6216,6920,8767,5489,168612,41724,83219,5303,85316,26236,144138,148667,1251,5091,101142,127152,6323,27592,3079,5932,2700,1029,1060,31116,67073,6909,74488,2426,5570,136562
epoch_24,uid_128088,3604,60291,67073,2973,64930,2546,39419,68522,94799,2926,8873,3019,1734,4553,118880,32456,2426,26550,4325,159093,97639,2529,5927,4969,51931,136562,1060,1042,59784,7842,2551,162606,6118,1678,5165,1429,27391,67,6291,95441,42518,27033,83219,1068,159415,166568,34528,1703,26236,187,140359,8378,6650,3769,27768,1735,134170,250,57401,116161,3079,6755,2159,6977,41724,94939,2690,55063,3652,31193
epoch_24,uid_267455,6618,4245,3487,148667,39419,1493,3045,4939,8158,5489,2546,55908,6979,6023,2551,100106,4459,4555,64930,32456,7810,4359,423,6650,38384,4553,1095,2433,3483,1678,7842,2841,49286,5091,1727,89535,102716,67073,7919,2159,60161,129354,6920,1615,7700,4062,3422,4212,142222,71450,158972,26236,680,2848,5165,3769,5932,309,37240,170729,74416,755,77798,2197,1050,5983,5095,47793,6731,4292
epoch_24,uid_73381,1678,71033,4325,588,3769,2926,110445,142222,162606,4783,88977,144138,93208,8712,3487,97306,6618,188,148667,6708,25954,6023,6291,166568,60291,3079,118082,140359,5165,33004,2551,141946,80928,2433,81725,5604,7073,8158,6920,5876,57401,1277,3038,7944,2043,2841,71450,56286,1703,1615,119145,118880,3813,168610,3920,4212,309,93006,4966,111778,77798,2203,7056,38384,26578,113705,134849,3261,7700,33779
epoch_24,uid_117628,2926,148667,7618,1678,71033,3487,39419,4325,588,93208,2594,8366,8158,4212,309,141946,7700,85316,56286,98,142222,100106,5425,118880,6021,25954,67073,26236,55908,423,2426,39449,357,5498,4414,838,3045,6291,41571,140359,5955,68941,3527,1493,118082,2841,112515,30,5604,74488,55167,4966,60291,31184,3769,2546,49286,26172,57401,6707,2611,8732,119145,35,2159,3422,1703,26578,116136,7944
epoch_24,uid_21453,2926,6618,148667,71033,4325,141946,1678,3487,7618,160980,4212,7700,8366,93208,118880,26550,142222,2594,5425,2610,5955,8158,309,5994,6453,6291,118082,67073,2426,56367,93988,1493,140359,27784,4783,2841,588,5604,85316,39449,55908,7944,57401,119145,60291,5498,3045,158972,3527,6707,3769,755,129354,6254,3420,104863,4553,26713,100106,26172,2546,2866,55167,8873,86142,64034,3038,134849,1703,6708
epoch_24,uid_229622,2926,4212,4404,6618,1678,60161,26550,8366,39419,71033,1934,4245,2594,118880,141946,4783,8158,86142,85316,67073,7618,5604,148667,140359,680,134849,4062,3422,7700,5955,495,55908,309,55167,6707,3420,3634,2426,3079,119145,39449,5668,5425,2610,57401,64930,423,8873,4555,118082,5515,7842,6291,2611,755,27784,112515,5498,1545,4553,7944,3045,3527,26578,60291,64034,129354,142222,1633,1703
epoch_24,uid_167368,67073,6618,8366,8873,68941,4404,84156,168612,118880,97306,64034,2926,27592,140359,49666,4325,27784,309,118082,3422,31184,127152,4414,1834,5668,60161,98961,162606,8158,6731,4212,1429,25952,3881,41571,74488,60291,6453,64575,141946,5876,5498,26578,1889,34292,2420,33004,2611,26974,4555,3125,148881,755,67,26172,7618,85881,6300,148667,1545,107141,70208,2546,81782,26150,55363,893,2866,69604,3079
epoch_24,uid_21772,2926,6114,148667,6618,39419,71033,4212,588,56286,5303,1678,6235,309,93006,93208,162606,60161,6291,7944,144138,7618,118082,5955,118880,141946,49286,3527,1693,1493,92694,8366,4328,2841,3045,5425,3769,5604,25954,55908,41571,8464,140359,60291,2611,158972,39449,4359,4325,31184,6453,100106,8158,2159,2551,5498,4553,495,261,57401,1703,8873,1615,423,5932,3422,1545,119145,8368,129354,143859
epoch_24,uid_176555,32456,67073,1734,73829,85179,7618,6235,31116,423,95558,55908,68941,60161,142222,2551,838,8873,3422,6731,55063,3769,6710,69604,71033,5955,7073,31184,5668,60291,39449,482,4553,5792,25769,85316,7700,2155,173291,8366,141946,166568,6961,5646,6216,326,27828,4994,3363,26524,6618,998,2609,2231,1615,93208,136562,4062,4523,8690,6979,91500,7944,43460,26172,8914,341,70208,187,98961,27478
epoch_24,uid_166868,6710,1951,142222,1678,37741,6755,5604,326,6114,39419,136564,8158,85179,188,7618,4212,3769,6864,57401,92694,93988,2926,5955,279,88977,309,137857,6453,110445,25769,25954,60291,55063,4325,134849,141544,148881,71033,6021,1545,160980,118082,2594,2936,54503,45335,141946,168610,97639,5498,5165,56286,1703,423,140359,5425,26550,3538,93208,4553,1493,26326,3038,2607,6291,1042,27784,3621,6254,7614
epoch_25,uid_128088,118900,8464,144138,2700,6126,77233,2427,5632,4517,2594,2721,3055,897,3045,26524,84156,86892,170777,1019,7700,140737,58154,26379,2043,3158,81782,39449,127390,3483,7944,68194,33437,162600,89535,2140,86644,101962,3364,136337,5498,7025,3363,247,44243,3339,27828,59141,2143,3751,7586,5026,4380,991,944,3550,6947,6887,5732,32840,59369,2204,59810,4783,71033,3219,4064,3498,5949,74416,2607
epoch_25,uid_267455,77233,2607,8873,111622,127152,6216,5797,2060,119145,127052,45335,48943,5453,247,89864,5792,6777,31660,85881,3219,77800,5632,3993,1545,71464,133802,95873,8378,3739,159415,1674,1356,5016,3398,52694,80969,2425,55278,6254,97639,118880,3813,80549,6269,456,2204,47491,164367,140359,3296,7143,96655,2140,90405,141544,44937,101142,8767,95558,148881,6684,5515,8914,67168,87234,2700,3498,3420,6140,4486
epoch_25,uid_73381,56367,77233,4517,90746,102716,8464,59369,3398,80969,96811,94799,6021,7842,90531,8873,27478,5882,3219,86142,944,95873,6216,6235,2746,8730,423,1727,3751,7624,47491,6650,58154,34292,95558,81782,3475,168612,5797,3045,2420,118900,4555,26379,158972,25952,247,52967,8366,2866,55999,89535,86892,7216,6707,68941,2159,100617,67168,96655,84156,5218,5515,1493,3055,3422,59018,140737,440,69604,89864
epoch_25,uid_117628,897,77233,2060,8873,2607,1727,69604,3475,4517,3420,6305,102716,159415,80969,4555,95558,6216,118900,47491,2420,26379,3398,247,5218,59141,81782,5797,47566,58154,96655,6118,7025,279,5632,8368,141544,5515,158972,1809,32456,3219,7842,4062,67168,96811,2657,97639,90531,34292,3881,134849,3917,52694,5882,1669,112421,102800,6909,101142,944,27478,57504,55278,7143,26150,1650,89864,166534,168612,2746
epoch_25,uid_21453,897,77233,47491,2607,1727,3079,49286,3475,6216,111622,3398,5882,4517,102716,4555,80969,55278,423,6305,279,8368,32456,26379,2159,69604,81782,27478,58154,5515,96811,159415,141544,34292,5632,5797,6118,47566,94799,90531,2420,59141,2657,247,4062,1809,7143,5218,7025,26150,5540,97639,2746,168612,3422,3634,95558,44864,26236,3498,47202,96655,51080,7842,3219,67168,6684,90430,944,3881,57504
epoch_25,uid_229622,122892,897,2551,77233,1727,49286,2607,5949,3475,69604,279,47491,6305,5218,47566,159415,26713,6118,5797,80969,2159,4517,6216,97639,111622,247,58154,34292,141544,102716,26379,5882,27478,3398,90531,7025,4966,96811,89864,96655,57504,118900,5632,158972,32456,74416,55278,838,95558,2546,5008,112421,1669,2657,1859,51080,3813,2746,8951,67168,5540,3219,7143,8784,123288,26150,2609,81782,1311,87234
epoch_25,uid_167368,77233,80969,1727,122892,2594,6216,56286,247,93208,6909,159415,47491,57526,100106,95558,5797,5632,102800,3813,2607,423,588,26379,3751,67168,3219,1493,58154,143859,80549,102716,104863,8951,2159,96811,158972,2609,7487,2746,3168,103279,6305,6902,6327,2499,1809,57504,1650,106220,5955,97639,89535,7842,94799,2197,136,116136,3350,513,27828,76738,6650,55278,101142,90531,74416,8914,42351,8690,4704
epoch_25,uid_21772,122892,1674,77233,3475,59369,2607,80969,5632,3398,86142,111622,6305,6216,47491,3420,5882,26379,6118,159415,4555,247,95558,81782,3079,58154,97639,118900,6254,1650,96811,5797,2420,8730,2546,69604,1727,141544,6909,8337,34292,3813,5218,3219,67168,30,32456,26236,55278,96655,59141,2700,6684,27828,1809,90531,279,944,8951,4062,95873,140737,166534,6650,80928,33171,3917,3498,32587,26578,2609
epoch_25,uid_176555,3398,39419,47491,160980,2060,96811,1727,247,3813,5632,141544,6650,897,3751,6021,3634,148667,49286,2700,1095,8158,8767,102800,4459,99437,136,119145,1934,2499,5797,2546,1809,5498,3168,33779,159415,55278,4555,2657,3993,2746,168612,3969,56152,77233,3420,81819,3219,111622,77800,158972,112515,96655,7842,31502,58154,84273,6300,3527,5515,3483,2023,26236,3038,4939,6140,14,5604,7386,127052
epoch_25,uid_166868,56367,44243,897,77154,47491,3475,3398,5882,1934,96811,55278,1837,1727,26974,111622,7143,4555,118900,86142,94799,158972,77233,102716,8368,32456,2060,6118,44864,2866,27478,7624,3422,90531,5515,2499,67168,56251,80969,1190,81782,2746,8784,119145,8464,89535,6305,3739,3918,5797,34292,51080,5632,5218,25952,357,6140,5668,1450,140737,77266,2420,6327,122916,4517,89864,123288,2546,58154,3813,80928
epoch_26,uid_128088,58381,6684,27800,7669,71464,26974,8366,123288,1277,84601,43652,1809,122916,3475,7728,48943,30,481,6370,128604,4523,107718,8012,25938,31364,43460,5525,4166,121,8574,5314,4704,3398,80928,96655,2866,6269,4555,136,279,2611,27758,168252,2949,4278,134849,5444,47044,6710,96811,110445,2609,5325,2321,94931,26578,7920,117517,5059,116136,142492,6300,7247,26151,90376,2786,513,32587,7924,2083
epoch_26,uid_267455,8366,7728,59590,2949,7247,49396,142492,116136,107141,2786,64034,36527,34292,62849,26151,96811,4499,106766,41285,127202,90531,3809,3075,1669,3055,4166,83082,6636,136,3425,3125,5604,7216,7618,6305,81782,1859,187,6370,56093,2529,59018,4007,100617,4765,8872,122916,3881,94799,104339,4704,26578,57401,64575,113394,5670,1572,156387,2921,3537,44864,2065,97921,27801,2243,140737,595,85,77795,3339
epoch_26,uid_73381,4166,129354,2065,5444,4499,8529,123288,64034,7920,1650,6370,6684,52694,98,595,1809,90430,127052,2870,482,8951,36527,179119,55363,127202,2572,31184,339,121,1669,2321,14,2786,2611,122916,3125,25798,1251,2949,3168,55278,42351,7247,2204,60408,3350,4359,6636,44864,5983,1572,62849,107718,2243,148881,6269,3498,8378,7728,2197,142492,136,7025,5304,26151,3952,8732,3809,39449,74508
epoch_26,uid_117628,2949,8981,36527,3813,8951,64034,123288,3075,51080,59590,42351,7728,25798,6370,7920,8529,6126,3311,7247,6650,2204,129354,111778,140737,56093,4359,25952,127052,143859,2786,5983,107141,1311,122916,8767,90430,84156,170729,121,595,44864,179119,2321,142492,482,84601,187,2870,45335,80928,3809,77798,94799,339,4499,48943,5008,8378,3634,127152,755,1615,6636,62849,127202,87234,1545,148881,3125,83506
epoch_26,uid_21453,31184,2949,8981,36527,8951,8529,3813,4966,52694,25798,7247,7920,127052,121,4499,26350,1669,25952,42351,2786,123288,143859,6650,6126,838,84156,4359,482,6370,8767,107141,32352,43460,3125,5983,140737,62849,47721,1650,2204,59590,7728,8378,127202,179119,8732,6636,3311,1311,187,3809,142492,5008,80928,87234,26578,2321,127152,55069,122916,170729,5444,148881,45335,339,1271,56093,1615,6954,1545
epoch_26,uid_229622,2949,31184,2420,8981,3186,52694,59590,36527,25952,42351,25798,3311,6636,339,482,90430,944,2204,6650,107141,179119,84156,122916,3498,6370,7920,7247,62849,4359,2870,7728,142492,26172,4499,8767,116136,6126,170729,2786,1615,94799,187,121,8529,26350,74508,86644,44864,113394,127202,2427,80928,8755,2321,56093,5244,8378,1889,2921,127052,127152,1572,43460,6811,4007,8732,2070,140737,71450,113705
epoch_26,uid_167368,3045,482,47566,6370,5453,49396,62849,7728,52694,8981,2065,2949,36527,2321,127390,117517,59141,118900,26151,6636,64930,289,127202,3311,48943,179119,100617,1669,27801,595,86644,57401,4499,6707,96655,4292,1572,129354,25798,59590,2786,5165,3809,3244,3868,133802,122916,77795,3498,8529,7944,77798,7920,80928,4401,27478,1703,56093,4765,81847,2083,44864,25938,3339,2070,998,51080,166534,174055,127052
epoch_26,uid_21772,35,2949,36527,7728,74416,25798,4966,56093,6707,6370,43460,8529,7247,2786,142492,123288,6126,84156,26172,134849,84601,3125,64034,45335,7920,1669,127052,52694,2204,42351,62849,121,26151,44864,2321,59590,482,111778,3634,3311,107141,55069,127202,5444,26150,2866,148881,106766,25952,8767,7025,2197,6636,4465,71450,1311,2243,3350,7216,4499,4688,2921,3204,2935,187,179119,170729,67295,122916,6811
epoch_26,uid_176555,3186,64930,64034,3045,8981,25798,36527,134849,3881,357,57504,142492,26151,80928,26713,6707,47721,2786,81782,2420,1311,26578,26350,3075,62849,5983,87234,7920,140359,5670,7247,4166,107718,2427,1450,90376,80969,3868,100106,100617,59590,25938,1703,48943,6257,99917,1419,3244,70984,8872,3175,55069,148881,6636,5685,8732,713,84156,1889,4919,6305,941,2065,134368,2949,3311,44864,2935,4499,7728
epoch_26,uid_166868,7700,31184,64930,4966,8366,2949,49396,98,3045,4499,8981,6235,36527,129354,43460,121,2231,944,3311,5304,1650,55069,7728,59018,64278,6126,6370,8337,3204,339,151113,2197,7920,595,98154,96655,2204,2321,5444,4166,7247,8581,8529,55167,2143,52694,179119,25798,755,64034,2921,26350,74944,3809,5983,14,47721,4414,111778,4359,4704,1669,2786,84601,168252,3871,1809,62849,7025,1860
