,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15
epoch_2,uid_216820,3201,1253,171011,926,3836,46723,8228,2132,27803,1199,1224,1147,1300,3677,5690
epoch_2,uid_271894,1210,994,171011,2208,296,1224,7256,2677,926,905,165551,3201,5992,5690,527
epoch_2,uid_194770,1089,2132,2677,5971,1272,1217,293,27803,2731,593,8228,8983,171011,1945,1193
epoch_2,uid_148495,2324,1950,2208,27815,6283,928,94959,4993,954,593,7361,5992,2917,1231,3836
epoch_2,uid_81021,3424,2973,911,909,27803,3836,1212,1300,5992,2318,44555,4037,31437,1217,4144
epoch_2,uid_240260,31437,4037,2917,8228,6787,31658,82,1449,911,2690,7256,1212,159817,92259,86781
epoch_2,uid_82827,858,1193,2973,171011,3836,1222,7256,82,1300,909,1260,27815,1221,31437,1225
epoch_2,uid_270570,8983,3424,1234,5878,3317,5008,994,260,82,2208,1300,171011,1217,7256,1449
epoch_2,uid_241967,2726,8228,6787,2208,1208,5971,7256,5878,1228,4326,5992,916,1252,930,165551
epoch_2,uid_137378,905,31437,1260,745,1212,4037,909,923,2019,924,1148,27803,2318,47,913
epoch_2,uid_259859,31437,27815,2208,741,171011,1945,1260,165551,296,926,800,1172,1224,1272,2677
epoch_2,uid_140261,1243,8228,2318,27803,82,2690,92259,994,165551,928,1300,1950,1201,3307,1212
epoch_2,uid_68860,3201,246,1147,296,1148,1172,4144,31658,31437,82,1193,1201,1207,27815,994
epoch_2,uid_266526,1089,86781,1231,1230,2973,1258,1212,7361,8228,923,1193,3836,3006,72226,1296
epoch_2,uid_28168,4848,4144,911,2677,3677,44555,2571,8983,31437,2726,165551,1243,1950,1231,909
epoch_2,uid_183117,911,1243,27815,1298,2726,82,2731,3201,3424,1253,260,954,1237,171011,1200
epoch_2,uid_187108,86781,928,2690,171011,82,741,3006,5878,1945,27815,1300,7156,8983,3424,2973
epoch_2,uid_223841,260,1272,8228,48738,953,5878,1300,356,1196,1253,1231,3677,7099,3671,1260
epoch_2,uid_13959,1284,1272,1283,951,3083,2731,2726,86781,27815,5971,6283,741,928,954,1945
epoch_2,uid_139680,1283,800,4037,69529,4681,928,2208,27815,4326,3836,1262,926,916,27803,908
epoch_2,uid_12298,2357,1221,903,8228,27803,1231,3836,1300,6283,5992,2677,5878,82,7256,2973
epoch_2,uid_217088,7256,3424,1237,2973,5008,994,1212,1201,916,800,3671,953,909,31437,3089
epoch_2,uid_243076,3671,2858,4263,79132,4144,3578,1284,3681,86781,8327,4326,71033,1280,1224,800
epoch_2,uid_236280,58559,2858,8228,50,1298,3836,2324,1361,1224,1264,27815,1300,1197,953,1284
epoch_2,uid_121076,1950,1237,2208,953,3836,1148,82,1231,3201,8638,930,911,1224,3083,1197
epoch_2,uid_163582,2973,2395,260,1300,5971,1196,2318,31437,2186,7153,171011,2357,296,82,994
epoch_2,uid_114843,2858,7099,86781,911,912,913,48738,922,923,926,5618,1284,1283,1280,3949
epoch_2,uid_203191,31437,912,4993,911,1260,171011,1300,1276,5008,954,1254,994,1945,1950,26662
epoch_2,uid_276733,1212,1197,31437,8228,2208,3201,2019,1260,741,1264,2917,6283,3836,86781,3000
epoch_2,uid_5767,527,86781,48516,27815,3836,3201,2731,7256,2677,1300,1260,741,27803,1147,3083
epoch_2,uid_196079,800,8228,3836,1148,5971,1243,1300,899,86781,27803,1207,2208,1228,4326,8983
epoch_2,uid_210611,911,27803,4993,1199,5992,31437,3334,92259,2677,1243,4144,1260,909,1234,171011
epoch_2,uid_15997,1258,8983,223,97,905,5878,4037,2973,2208,899,5608,916,7981,2726,319
epoch_2,uid_49312,31437,1950,8228,7256,3083,2208,5008,27803,1300,82,1293,272,1224,800,165551
epoch_2,uid_259870,1243,926,4037,1300,1147,1231,82,2677,5971,8228,911,3424,7256,1298,1217
epoch_2,uid_39049,3083,1950,926,1272,5992,2731,27815,1234,1243,171011,4037,31437,2357,82,911
epoch_2,uid_218763,2677,165551,951,27803,1272,82,8228,1228,1298,6283,1197,905,527,2186,44555
epoch_2,uid_261623,911,858,1237,31437,1221,3334,1300,82,1243,3713,5690,171011,1201,1945,8983
epoch_2,uid_102943,31437,27803,5878,954,3201,5992,82,909,27815,1172,1253,1243,951,903,1231
epoch_2,uid_267661,159817,46723,1207,5008,57504,7256,31437,3260,2804,1280,1296,82,3307,5992,1217
epoch_2,uid_151865,8228,1208,916,912,1291,3000,1201,3260,50,1090,165551,1250,6283,5992,2186
epoch_2,uid_31912,171011,86781,911,1283,3083,142488,79132,5008,6283,86504,2677,4037,166643,72226,82
epoch_2,uid_277470,2917,3201,171011,1243,994,4848,1300,926,928,1231,165551,31437,1260,27803,2690
epoch_2,uid_30274,165551,2208,2677,4144,177765,27815,926,928,8228,92259,1300,27803,2186,2917,1254
epoch_2,uid_152142,68157,1361,1272,6003,1298,922,2973,44555,4144,5878,2726,165551,1224,1196,72226
epoch_2,uid_238022,171011,1260,911,7256,27803,1212,6283,2019,46723,8228,916,1090,2726,82,5971
epoch_2,uid_200491,31437,165551,1243,27815,5878,92259,3201,2186,5008,1272,1950,1260,5690,71033,2731
epoch_2,uid_236776,31437,1253,171011,5971,27815,3201,1208,3836,1300,1945,1284,92259,926,3334,27803
epoch_2,uid_135250,8228,5878,3006,1260,1950,800,27803,8983,4681,165551,1228,3836,171011,911,1300
epoch_2,uid_138076,2677,905,46723,3201,1298,916,475,171011,1300,1224,4681,8228,912,926,1283
epoch_2,uid_121667,1090,1221,905,1208,994,2973,46723,4144,916,3677,911,3836,930,1234,8228
epoch_2,uid_216871,27803,3836,2731,4681,31437,3578,82,198,46723,6870,159817,800,2186,2318,1237
epoch_2,uid_3180,171011,2318,2208,1212,1260,8983,1224,165551,5690,4144,3083,2731,1253,2726,924
epoch_2,uid_1469,4144,31437,7090,27815,911,1298,1617,92259,994,1212,2973,44555,926,7256,2357
epoch_2,uid_52540,27803,3836,1300,3201,1254,1148,1283,1284,1298,3677,953,5008,2186,2726,1274
epoch_2,uid_91308,2208,7256,930,6283,82,4037,1147,6003,1253,2318,5992,3334,27815,2395,3677
epoch_2,uid_77467,8983,5971,4235,1231,3083,82,6016,994,171011,1172,5618,905,1230,1260,5690
epoch_2,uid_89067,2917,4993,911,27815,4144,7256,1208,7153,994,8228,8638,82,1201,171011,1210
epoch_2,uid_165287,171011,2973,1283,3424,82,44555,8228,953,3083,541,31437,930,1147,27815,928
epoch_2,uid_94004,8228,2318,2208,7256,8983,1300,3424,165551,31658,800,31437,27815,5878,5992,27803
epoch_2,uid_251837,7153,1243,1222,3713,31437,2677,4993,2925,8228,951,30749,1253,71033,6283,1090
epoch_2,uid_77037,3201,2186,1283,6283,2731,27815,5618,5878,1284,7099,8477,741,3083,171011,3334
epoch_2,uid_124993,27815,5878,1950,1272,2858,2917,1300,3424,6787,2677,1298,3201,2571,82,4144
epoch_2,uid_10652,911,5878,2318,1224,1243,1300,4144,1212,3201,2690,2208,272,1219,994,3089
epoch_2,uid_39745,4037,6283,2973,1298,1950,5878,3260,319,951,31437,916,2542,4011,223,3836
epoch_2,uid_76309,2208,3677,1224,911,8228,6283,2690,1237,27803,1300,1254,916,1250,46723,31437
epoch_2,uid_276764,171011,1228,930,4037,1212,7256,2726,5878,82,2731,1254,2208,3424,1136,72226
epoch_2,uid_261513,31437,2318,1300,3424,1231,1950,3836,58,8983,3677,27803,7256,4037,2208,1298
epoch_2,uid_117981,800,3424,1950,27815,911,2973,165551,3083,5008,1243,1272,1945,272,1197,2324
epoch_2,uid_41276,1198,951,3424,8228,1224,165551,1212,2726,1208,171011,7256,3083,2973,2208,994
epoch_2,uid_216641,31437,4226,8983,7256,3201,1197,69529,800,3677,1960,4144,916,954,5878,1201
epoch_2,uid_155307,2858,165551,1300,1260,1212,3000,2677,1254,44555,2726,2208,2973,3435,31437,171011
epoch_2,uid_203822,31658,750,1272,904,27803,27815,5992,800,1254,1300,2186,720,2318,6787,2731
epoch_2,uid_180258,1300,5878,82,7256,2973,1237,2132,46723,916,27803,296,1704,1231,6787,1293
epoch_2,uid_240009,2318,3836,44555,1260,1136,27815,1237,926,527,2208,50,1272,8228,2186,3677
epoch_2,uid_123972,1148,911,1231,4037,926,928,1228,27815,7256,6857,7323,71033,2690,924,994
epoch_2,uid_62785,1237,46723,2677,903,171011,909,1221,6283,5992,4037,3836,994,1230,2208,911
epoch_2,uid_109349,58559,44555,2726,1617,1272,2917,31437,7256,8638,5992,2019,909,3006,165551,1361
epoch_2,uid_259658,2186,1147,1950,1272,5992,27815,7256,905,27803,4144,3836,1243,1617,1213,8228
epoch_2,uid_230574,1221,3671,31437,3424,930,4848,159817,911,4144,7256,5992,1300,1237,82,1234
epoch_2,uid_52592,27815,4144,800,3424,3836,2731,8228,911,2917,8638,171011,1201,954,7256,2973
epoch_2,uid_18534,318,171011,3836,1272,1283,272,954,1300,8983,27803,5992,2731,82,5618,296
epoch_2,uid_112116,2395,2690,1212,1950,1449,2959,27803,928,1208,1243,7256,5992,165551,31437,272
epoch_2,uid_239640,2132,3317,1361,4848,4226,44555,1237,926,171011,1260,1206,3836,3677,527,1945
epoch_2,uid_192973,8228,2208,930,171011,1280,2186,916,3424,46723,1945,994,3089,48738,6016,1136
epoch_2,uid_148344,1272,1089,926,1217,593,2208,1254,1300,1212,1231,5992,953,1147,800,1228
epoch_2,uid_256832,1224,26729,3307,27815,27803,1233,6331,3201,4037,3421,994,2973,92259,6787,541
epoch_2,uid_155121,63179,6620,1615,44665,39183,42007,290,5878,86781,2069,59387,3713,8880,5418,5797
epoch_2,uid_202691,2726,1090,2677,593,905,296,3083,2395,5992,27803,72226,1221,3201,8228,1945
epoch_2,uid_66708,27815,1950,1097,2973,272,6016,31437,2318,1219,933,800,1263,4327,3147,3362
epoch_2,uid_139501,4037,800,2690,7256,2208,2132,8983,31437,1704,1361,1300,5971,1293,1283,905
epoch_2,uid_113622,2726,3836,1254,2959,27815,5878,1212,800,1219,2395,1298,7156,1201,3424,165551
epoch_2,uid_93640,31437,1212,3424,608,1272,1221,1197,356,82,165551,27815,296,72226,953,1233
epoch_2,uid_228115,2973,58559,1248,2303,4979,78499,1361,164909,44555,4903,2726,1719,44665,951,3957
epoch_2,uid_119352,31437,2690,3083,1298,86781,44555,171011,2819,27803,1243,1950,928,4144,272,165551
epoch_2,uid_239134,31437,2677,2690,7256,1298,46723,1237,1201,1300,86781,6787,909,82,1224,3089
epoch_2,uid_157882,2208,911,27803,1950,142488,3836,8983,5608,930,171011,3677,1219,8477,8228,165551
epoch_2,uid_72130,1254,930,1945,31437,31658,164179,1950,31878,926,928,3089,3083,71033,4848,922
epoch_2,uid_190577,928,911,954,5992,3424,2208,909,3677,4848,46723,1283,8983,86781,4681,82
epoch_2,uid_226980,1224,27803,171011,2726,926,2357,5008,1254,800,6283,3000,4144,1945,5971,908
epoch_2,uid_250183,1207,7256,2925,930,44665,4235,1254,911,34405,5008,31437,5971,3083,5878,171011
epoch_2,uid_46457,1300,3334,1254,912,1243,2318,1237,1199,2571,4037,1231,2731,1228,2677,1272
epoch_2,uid_213011,2690,27803,916,171011,2973,5878,1222,31437,1254,3424,4144,1950,2318,58559,2208
epoch_2,uid_74379,928,31437,1300,2690,1243,27803,4144,1254,2318,2208,1219,8983,1945,3677,272
epoch_2,uid_149160,1274,159817,926,928,953,954,994,3083,1089,1213,92259,46723,1147,1172,1193
epoch_2,uid_42236,2726,171011,2208,2731,2677,527,912,1280,1300,1254,1212,1361,1248,3006,8477
epoch_2,uid_215769,3836,3424,8983,2731,5008,1147,3083,6283,2208,1243,82,1254,916,1217,5971
epoch_2,uid_198159,2677,1212,3089,2571,8477,1198,3713,1300,1272,527,1219,1178,1221,6283,31437
epoch_2,uid_137686,1260,44555,1272,3836,475,5618,27803,2726,926,1201,3201,2019,165551,171011,27815
epoch_2,uid_7968,2357,926,1284,2132,68157,44555,6331,5878,71033,5008,7090,4011,3911,165551,6003
epoch_2,uid_104868,911,2690,1243,27803,1300,27815,8983,2357,7256,82,2731,1260,4144,44555,2186
epoch_2,uid_255985,2208,1280,3836,1260,165551,926,3000,26729,2132,1300,1193,1234,27803,1449,909
epoch_2,uid_114957,2208,2318,27815,926,3152,3334,82,111,475,8983,165551,1089,2186,2731,1243
epoch_2,uid_255647,1293,33794,2858,5971,2726,7256,800,51255,3949,1673,1361,3713,88125,1243,909
epoch_2,uid_186371,171011,916,1237,4681,27815,475,930,1233,2726,3424,296,2731,3836,3083,44555
epoch_2,uid_122490,2677,928,86781,2208,5992,1243,3083,31437,911,1950,44555,2731,2019,4144,994
epoch_2,uid_82251,2726,5971,1300,44555,1212,86781,1254,800,1260,4144,5992,5878,2677,4011,5618
epoch_2,uid_119000,2677,86781,6283,1300,4037,1228,2208,8228,3836,911,1298,2726,922,1254,1222
epoch_2,uid_226691,2208,5618,27815,912,954,8983,1272,1228,1298,1260,2677,1300,1199,71033,44555
epoch_2,uid_263559,165551,27803,2677,745,3424,5878,2208,296,8228,951,7256,4144,593,2726,1208
epoch_2,uid_128077,5690,1950,3836,1272,1284,1300,82,5878,2973,3201,27815,31437,3677,913,1945
epoch_2,uid_180654,1950,2357,1197,27803,911,92259,82,741,4144,171011,1260,926,5878,1300,2858
epoch_2,uid_21326,1945,8228,3677,3713,1224,1260,1212,2208,5008,3083,82,3201,2132,4226,1231
epoch_2,uid_262435,2208,165551,1945,86781,5992,954,905,2726,159817,2917,7256,1300,2731,1243,31658
epoch_2,uid_246191,1300,65261,5971,1298,31658,27803,46723,3260,1237,1136,2959,1260,951,1283,31437
epoch_2,uid_184605,1234,8228,1300,165551,916,1272,7256,3836,2858,5878,3083,1254,27815,2731,1217
epoch_2,uid_38773,800,916,953,1274,27803,2208,8228,3083,1950,930,4681,1272,3677,5992,2726
epoch_2,uid_29094,4993,1361,2917,7153,1293,8228,4037,909,31658,1253,5952,2726,171011,165551,8477
epoch_2,uid_58141,2208,2677,1283,31437,4037,71033,5608,908,8983,1231,2186,6283,7090,3677,3260
epoch_2,uid_146363,109374,3083,27815,7153,171011,800,8228,6283,1224,1298,58,1284,44555,27803,994
epoch_2,uid_225497,1224,86781,27803,527,2726,171011,1237,3201,1260,3083,1212,1283,953,31437,272
epoch_2,uid_55773,1231,2357,1950,953,54286,171011,71033,2318,1172,928,4848,1199,4993,994,930
epoch_2,uid_172372,7256,4037,3424,916,171011,1213,1950,3677,1298,2208,3083,8228,31437,5992,2318
epoch_2,uid_218701,31437,904,2502,164179,27815,2208,1950,5878,2731,3201,58559,165551,800,72226,32
epoch_2,uid_194760,5971,3260,86781,1361,7099,928,1147,171011,5008,82,27815,994,3424,1237,1293
epoch_2,uid_182476,356,2208,4848,475,1300,858,3424,926,1147,3836,1203,953,994,8228,82
epoch_2,uid_175031,800,31437,1298,3836,86781,1300,27815,1945,3083,1950,82,2731,3089,905,954
epoch_2,uid_104201,8228,1228,916,2690,3260,1298,6003,7256,4144,2186,27803,800,3089,899,1283
epoch_2,uid_234188,7256,8228,2677,5995,593,1237,1300,3836,86781,5618,47,1217,1201,1228,2726
epoch_2,uid_54687,911,31437,27815,3424,165551,7256,5878,1243,1234,6283,1237,2690,3836,3201,92259
epoch_2,uid_186270,994,3435,1272,109374,7256,2726,1280,1283,1284,6003,7156,1298,1300,82,7090
epoch_2,uid_123970,4848,994,953,2318,31437,1950,1136,2677,27815,3424,171011,2186,1254,903,27803
epoch_2,uid_82731,905,994,2208,92259,8638,27803,926,2973,4144,3260,82,171011,2677,1283,1284
epoch_2,uid_118042,1224,1253,905,3201,1300,4144,2726,994,2973,4037,1945,2208,7099,171011,1950
epoch_2,uid_109961,171011,27803,911,8228,1298,3083,7256,2731,1284,2690,82,27815,994,1224,2959
epoch_2,uid_235612,1208,31437,1201,1212,1361,6283,46723,1090,2726,5008,912,2132,1254,3201,3836
epoch_2,uid_102966,608,46723,8228,2973,1260,1300,2132,2917,1272,171011,912,27803,1945,5992,4037
epoch_2,uid_4221,3836,110,6283,31437,27803,8228,3201,1234,911,800,954,1217,1298,1213,1212
epoch_2,uid_25495,7256,3836,1090,3677,928,2208,916,911,909,905,2132,858,800,720,86781
epoch_2,uid_32416,3836,1243,4848,1222,1254,1201,2677,82,1950,171011,608,1136,2208,2019,3424
epoch_2,uid_261112,911,6003,1243,27815,5971,8874,165551,5878,2690,8228,2132,1960,923,2186,2208
epoch_2,uid_183017,8228,296,741,2726,1283,541,1212,8983,953,1272,2731,2318,27803,1201,3089
epoch_2,uid_108295,4144,31437,911,5992,1237,86781,1298,1950,905,27803,165551,2677,909,82,3677
epoch_2,uid_35693,1224,27815,1231,171011,2959,3424,911,1298,2690,4144,3201,165551,1243,82,3677
epoch_2,uid_167643,2208,954,1625,800,5992,177765,27815,928,8228,6283,1231,2019,1224,2690,165551
epoch_2,uid_22801,1212,1228,1237,2677,31437,27803,2959,44555,916,1284,8228,926,7090,3201,7256
epoch_2,uid_86068,27815,928,1243,27803,5971,2677,1284,5992,2357,1219,171011,3836,1231,1300,1950
epoch_2,uid_65674,86781,5878,2208,1296,48516,1361,899,3421,98491,1283,4681,72226,177765,8983,152081
epoch_2,uid_192175,1208,1298,1231,2677,3037,1237,44555,4144,2973,1300,954,903,3201,1254,1213
epoch_2,uid_267738,1272,7256,899,2726,930,2731,8983,527,3836,3677,858,911,31437,8477,1234
epoch_2,uid_37520,3836,953,27803,8228,858,905,1284,3201,1298,908,911,2731,903,2677,926
epoch_2,uid_242691,31437,165551,3201,1300,2726,2208,27815,171011,954,953,92259,1212,916,5008,1237
epoch_2,uid_94300,527,159817,2973,5008,82,1217,3083,7256,1300,8477,4993,1298,6283,1260,2677
epoch_2,uid_177342,2973,1147,1231,928,930,4037,82,3949,1260,3083,909,5971,1300,31437,2731
epoch_2,uid_251443,27815,3836,800,2208,2917,3201,745,5008,1260,1234,1148,1243,92259,8228,1199
epoch_2,uid_267579,911,159817,4144,2357,5971,296,31437,27815,142488,800,1250,2677,27803,1950,7256
epoch_2,uid_181372,1231,3424,1147,27815,7099,3435,31437,31658,1172,7090,1254,1253,1704,171011,112552
epoch_2,uid_86387,27815,1212,3201,1234,3424,2973,44665,109374,1300,1201,2208,1945,171011,1361,926
epoch_2,uid_154336,8228,911,4144,3424,1221,913,2917,2318,31437,82,3083,2959,3836,994,1243
epoch_2,uid_109510,86781,27803,5878,5992,928,2357,953,2726,1272,1217,1260,171011,4144,8983,6787
epoch_2,uid_187073,7256,2726,31437,1945,1243,1212,165551,750,928,1231,3260,909,1298,1201,1300
epoch_2,uid_112765,2208,5971,8228,31437,1237,2726,2677,1260,2318,27803,7090,6283,1228,86781,924
epoch_2,uid_26227,5971,928,27815,1243,2677,6283,27803,71033,4037,86781,2208,1272,4144,2132,1284
epoch_2,uid_182979,3260,4406,911,2690,4144,1300,916,159817,1298,7256,31437,930,27803,5971,3201
epoch_2,uid_21246,165551,1231,911,3201,2973,1300,1148,1237,8983,720,800,3677,8228,3836,1243
epoch_2,uid_2698,171011,800,7256,8228,1260,3836,1300,2690,3083,1224,1212,1272,922,911,1296
epoch_2,uid_186427,4848,541,6003,994,3201,8228,1222,47,926,1298,44555,923,2208,1228,1950
epoch_2,uid_32378,31437,1199,954,8983,8228,82,4144,994,2208,3424,3677,5971,2726,3836,1212
epoch_2,uid_99241,2208,3836,926,2973,916,8228,800,171011,1237,92259,930,1284,475,27815,928
epoch_2,uid_248652,2677,527,8228,1224,928,1945,296,44555,2973,3677,5992,745,6283,741,1212
epoch_2,uid_243360,1221,109374,5608,1272,1254,3677,171011,296,8228,858,2731,1950,44555,930,2186
epoch_2,uid_4276,46723,31437,5008,8228,27803,800,2690,2917,916,3681,1300,92259,1260,3334,905
epoch_2,uid_54185,911,1172,1361,44555,109487,4144,1950,2208,928,1243,3836,171011,1300,27803,5878
epoch_2,uid_215006,4037,911,2973,1300,31437,3713,1136,82,27815,2731,5992,5008,86781,994,953
epoch_2,uid_252894,2395,1266,1136,293,994,2973,928,318,1208,926,47,44665,1200,1617,8983
epoch_2,uid_157236,27815,171011,954,928,31437,911,994,3713,2677,272,3089,1298,741,2731,3201
epoch_2,uid_207239,8228,27815,3201,1237,2677,953,2186,2208,916,800,3089,1212,6283,4037,2973
epoch_2,uid_62581,318,6787,31437,1298,5878,27815,1272,1231,926,1193,3317,1253,1260,2726,7090
epoch_2,uid_198602,2357,2208,1950,930,2917,1209,994,3677,86781,44555,1260,1254,3083,5878,3435
epoch_2,uid_174989,1361,1231,541,2726,4037,44555,31437,1260,928,57504,1212,86781,4262,1136,1950
epoch_2,uid_33833,4848,3201,2973,82,8983,741,27815,5992,994,4037,1300,800,3677,5008,86781
epoch_2,uid_81131,4993,5008,31437,5952,4037,165551,27803,2973,1298,171011,3201,4144,1200,92259,4848
epoch_2,uid_170194,1298,1300,31437,86781,4848,928,27815,44555,1284,1945,27803,165551,82,3424,4037
epoch_2,uid_167792,31437,2318,2208,165551,7256,908,954,3424,4037,928,5008,27815,1253,171011,800
epoch_2,uid_259585,31437,1950,930,86781,2917,2318,5992,475,1945,994,27815,3083,3201,1272,745
epoch_2,uid_53151,2208,165551,26082,27815,3089,1300,5971,800,4681,115617,1078,2677,951,5878,1090
epoch_2,uid_117554,1230,109374,2726,1206,1361,171011,26662,3836,7256,1300,4878,5952,27815,1224,1298
epoch_2,uid_278086,5008,1274,2395,3671,475,2318,2208,1212,27815,2186,928,3260,4037,926,1300
epoch_2,uid_104708,4037,2690,908,1241,2917,1449,88125,1242,66371,1950,1283,356,1253,31437,5618
epoch_2,uid_93416,1449,260,5992,86781,905,1234,6283,1272,1233,2726,3083,608,1283,3435,2677
epoch_2,uid_169778,2677,2208,745,593,1148,86781,2726,3334,3037,1361,926,1283,5992,3713,1945
epoch_2,uid_109523,1254,5878,930,171011,1361,2726,916,27803,82,2917,7099,1212,2019,905,7256
epoch_2,uid_205098,1221,926,1254,171011,7153,1224,1222,1234,905,3671,5952,1950,2973,3677,475
epoch_2,uid_173442,2726,6283,954,27803,1300,904,86781,905,272,3083,2731,5971,3000,2502,1225
epoch_2,uid_23884,4011,905,2677,27803,1361,951,1200,1201,913,1228,8983,1208,2726,5878,1212
epoch_2,uid_181133,31437,800,5971,27815,2677,1201,8228,3083,1272,86781,5008,4144,7256,356,954
epoch_2,uid_49660,1228,3836,4848,1950,82,1272,1237,1221,1300,3317,1945,86781,31437,1213,1212
epoch_2,uid_98843,8228,2973,1217,58559,109374,3677,27803,44665,1361,2726,1193,1228,1203,7256,1254
epoch_2,uid_5643,5008,27815,926,1617,31437,3083,2731,1274,79132,1284,5971,1272,1283,1147,928
epoch_2,uid_53813,6787,954,994,7256,3424,159817,909,1212,1260,74458,27803,911,7090,1298,86781
epoch_2,uid_1901,593,50,926,1198,589,1197,541,3201,8983,527,364,8228,919,1136,1090
epoch_2,uid_45707,7256,2959,909,27803,31437,5992,1212,171011,1260,1224,2731,1361,1272,5618,1950
epoch_2,uid_133490,171011,2858,1298,1260,82,1147,994,1945,3836,1224,50,7099,2731,165551,1243
epoch_2,uid_150711,745,171011,8228,5008,2208,2973,27815,50,778,1950,527,994,296,5618,3083
epoch_2,uid_115004,8228,1224,4037,82,1272,1212,926,26131,1300,1237,954,5971,55052,3424,3307
epoch_2,uid_6546,1950,1361,27815,171011,44555,2731,911,1617,8477,994,272,142488,1234,930,1201
epoch_2,uid_272316,8228,926,1300,2208,44665,50,26131,5878,8983,27803,82,3334,541,2973,165551
epoch_2,uid_112482,1224,1253,5690,5878,1148,1950,954,3677,1674,911,3089,1272,31437,5971,926
epoch_2,uid_234729,905,1231,1945,1254,58559,1272,3836,800,2019,3334,1260,1293,1234,953,1225
epoch_2,uid_205278,3424,27815,2690,27803,951,7256,928,1231,1217,2208,165551,8983,1280,171011,1298
epoch_2,uid_262072,31437,3201,7256,1260,7090,1147,1199,858,27815,2395,8983,4037,3424,1284,1950
epoch_2,uid_2557,5008,2132,2303,3836,171011,165551,1260,2973,31437,92259,3083,2208,7256,2858,8228
epoch_2,uid_237231,916,296,44555,800,8638,2973,5878,911,1231,3836,1234,1213,3083,7256,2028
epoch_2,uid_114652,1231,27803,3836,1207,44555,926,2677,2731,1300,165551,1298,171011,3201,1243,1253
epoch_2,uid_194671,27815,1298,1197,4681,2677,2208,3201,1254,1300,1250,6016,930,31437,2019,165551
epoch_2,uid_50967,926,5618,953,1274,778,31437,8228,3083,27803,2208,69529,5971,1260,1283,50
epoch_2,uid_140250,1208,8228,905,1945,293,1617,5878,1228,1258,5992,913,3260,2858,1221,82
epoch_2,uid_6231,930,27815,8638,44555,1224,165551,1222,3201,2973,2731,171011,911,5878,1212,1300
epoch_2,uid_98791,27815,3201,1197,1272,926,1222,911,1298,1237,5992,1254,1300,2973,82,1950
epoch_2,uid_134529,1945,3836,2677,7153,928,5008,1254,1212,1298,1950,1231,4144,911,82,1136
epoch_2,uid_138286,109487,1284,1198,4037,1201,2726,541,8983,2208,994,1231,1300,1222,4144,1704
epoch_2,uid_165554,4037,2726,5008,1231,2731,1222,908,1224,8228,5878,1300,2208,1237,31437,92259
epoch_2,uid_147383,1449,165551,2917,1193,1361,58559,5878,27803,2726,778,1945,8228,1136,1231,2208
epoch_2,uid_27630,4037,2208,165551,2395,1212,30749,1219,1222,1224,27815,1231,27803,1243,3083,541
epoch_2,uid_276546,2208,2726,2132,926,1254,8228,3424,7156,1945,3083,5971,1224,1284,44555,922
epoch_2,uid_249888,4037,5878,3836,2690,911,5608,82,994,3083,1243,928,171011,2208,27815,27803
epoch_2,uid_156988,8983,3713,165551,1196,27815,3201,1224,1272,260,928,44555,82,7256,720,2208
epoch_2,uid_178614,165551,3201,905,8228,2208,3677,82,3083,1212,2019,44665,6283,3334,1254,1300
epoch_2,uid_262772,2726,86781,8228,1208,858,1254,2973,44555,1361,1260,165551,2677,2208,3677,296
epoch_2,uid_186109,2726,1300,800,7256,951,82,4037,3201,2208,3083,171011,5878,1298,5971,908
epoch_2,uid_263542,800,3083,8228,2324,5618,177765,1284,1260,1197,745,92259,3677,112552,2208,86781
epoch_2,uid_93535,1224,1300,3424,6283,72226,2019,171011,1243,1272,6787,177765,109374,1212,2677,2357
epoch_2,uid_244479,926,1231,27815,2208,1300,46723,2677,27803,44665,4681,7090,928,916,1260,2132
epoch_2,uid_54461,2973,3836,27815,31878,3089,905,1148,4144,1272,7256,8983,1233,1298,2677,246
epoch_2,uid_157092,1284,48738,905,2324,2318,2208,800,3334,2186,44555,44665,3424,2132,48516,1196
epoch_2,uid_113103,171011,930,2208,2318,2571,2731,3424,7256,1208,8228,50,904,515,3089,6787
epoch_2,uid_65056,31437,4037,5008,293,953,4144,1272,2677,58559,1199,27815,527,6787,1260,44555
epoch_2,uid_113907,1212,171011,6283,2208,44555,911,1228,1237,3836,2571,3677,2731,1260,3424,82
epoch_2,uid_155000,2917,8228,3836,1207,2208,1136,5992,541,8983,3424,922,1272,7256,608,171011
epoch_2,uid_161213,911,2690,1243,164179,27803,916,2677,1300,171011,46723,954,908,904,4037,800
epoch_2,uid_128009,165551,1199,1243,3201,4848,171011,911,954,1260,31437,86781,1212,1237,3677,1280
epoch_2,uid_13906,3836,27803,46723,1284,1219,27815,2731,1300,4681,911,3424,6283,7256,272,1231
epoch_2,uid_199141,27815,3424,720,7099,4681,928,3000,1197,71033,1298,8983,994,4037,1243,272
epoch_2,uid_50010,8228,27803,30749,3201,1212,3260,2677,44665,8477,2726,2731,319,7256,164179,909
epoch_2,uid_184054,3424,905,994,1950,27803,951,1254,1945,2726,1280,112552,1212,3677,904,2324
epoch_2,uid_266090,8638,1272,800,159817,7256,1300,44555,3083,1228,1213,27815,115617,1950,2973,3836
