,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15
epoch_9,uid_166868,3134,33166,106916,1208,1212,1303,1225,4902,319,58559,3468,5971,3020,2819,1217
epoch_9,uid_51695,4027,2905,8132,79132,2762,6957,2908,1233,922,112552,38061,1212,68237,8638,1284
epoch_9,uid_282217,3000,73,4641,1263,2692,599,720,1957,109487,919,31410,109374,111,49272,2791
epoch_9,uid_188391,112552,3468,951,7099,152081,67255,4641,1284,3503,68237,922,111,1221,8132,953
epoch_9,uid_246431,6104,49272,2318,1213,86882,33166,5971,40819,2289,1949,48516,599,720,8132,1225
epoch_9,uid_92775,1949,2692,2905,6773,38061,73,1617,4902,1225,7153,2324,593,933,951,1208
epoch_9,uid_221239,8132,48516,1198,933,6957,1214,73,3020,1281,6104,7099,55247,2819,3508,1257
epoch_9,uid_148267,138036,4011,1257,6104,5878,68157,1196,2819,40819,4902,903,1303,1254,5225,5952
epoch_9,uid_26118,1212,8132,73,1208,900,593,4641,112552,2289,79357,7323,53519,1238,750,508
epoch_9,uid_175652,3503,5995,3548,60069,1208,164179,1293,2318,1238,1263,1278,6957,903,1259,91529
epoch_9,uid_120855,599,1254,1945,111,5291,1264,1242,150548,922,2791,1250,6440,1073,1449,60069
epoch_9,uid_99370,5971,4037,3468,34437,2692,86882,1228,2542,4641,5878,3548,2905,2918,73,112552
epoch_9,uid_117610,1949,4144,1257,83134,2360,4886,108540,951,7084,4066,8132,3548,73,5135,4037
epoch_9,uid_265869,296,4902,1949,2920,260,215,1217,593,2360,898,5995,1617,1263,800,919
epoch_9,uid_199247,2908,6104,3581,4902,1254,3681,2917,1284,116797,55290,1209,1244,1232,1278,6773
epoch_9,uid_128947,5971,1212,720,6104,3246,4037,1281,1238,1949,951,6773,2686,112552,953,3468
epoch_9,uid_194844,1394,2761,2395,1263,1233,930,1232,1219,3307,3089,31658,86882,1230,112552,3683
epoch_9,uid_58100,1238,1617,903,2905,296,31410,4027,8132,5013,6016,1189,3548,1303,1219,110
epoch_9,uid_131556,1233,1228,947,898,164179,3548,48516,6104,6773,1254,109374,1245,2289,3581,3996
epoch_9,uid_167980,106916,750,6773,1262,2908,922,953,951,4641,73,152081,67255,903,4902,1293
epoch_9,uid_205977,73,947,3503,53519,8132,6016,1304,1719,1200,1238,1267,3468,902,97938,6350
epoch_9,uid_99817,1257,73,2819,8132,38061,3508,2908,55247,899,110,109374,1210,53519,1089,91529
epoch_9,uid_16287,3548,2908,1238,8154,106916,3508,4641,111,1265,63876,4144,134130,951,2692,49272
epoch_9,uid_192124,1254,6957,60069,31410,1208,6104,3307,1245,4880,73,1214,3548,1189,778,94959
epoch_9,uid_176713,138036,2329,902,68157,4641,2542,1218,86882,4011,162,40819,1303,6104,2300,3265
epoch_9,uid_130144,1228,745,2905,112552,3147,5225,3911,2300,5995,1213,152081,924,1293,720,31410
epoch_9,uid_132969,1262,6104,34437,94959,60069,4880,5878,6957,2819,5225,4251,3949,1394,1254,898
epoch_9,uid_271816,5952,7099,720,599,1258,7438,106916,951,3508,73,3683,1732,68157,7256,1281
epoch_9,uid_95564,7156,1303,1213,1222,1228,3548,6104,5147,3468,3683,3996,319,6773,164179,49530
epoch_9,uid_28131,5878,1238,3548,919,1217,1257,111,899,55247,4902,1189,2677,5971,2905,902
epoch_9,uid_143440,6104,1212,951,902,2819,33166,2318,2186,2905,91529,953,3468,5225,68157,6773
epoch_9,uid_208322,2804,68237,1281,2542,2905,3020,7099,1222,2300,3468,1949,106916,5147,1212,1245
epoch_9,uid_75400,8154,3548,6104,68954,933,56782,50,1276,1213,3677,3095,1617,3317,5421,3468
epoch_9,uid_1049,6773,4878,4902,6104,1257,1245,55247,3468,4037,4103,1281,1206,902,111,3548
epoch_9,uid_112436,3468,951,6104,4027,109487,2686,2920,48780,85774,49530,55442,89745,94959,88810,8228
epoch_9,uid_150562,933,446,1232,1254,4011,4027,4144,112552,2502,953,215,1303,3307,2905,8132
epoch_9,uid_214234,1262,40819,2677,48516,951,1214,750,6957,2318,2905,2819,8154,3503,6104,38061
epoch_9,uid_238979,6957,898,3468,40819,55247,60069,1208,162,68157,3548,5995,3095,953,6104,7099
epoch_9,uid_101768,1212,1213,720,2318,5878,7156,1245,6104,8132,2920,1206,1949,1208,6773,2819
epoch_9,uid_82109,1206,5225,599,6773,1245,31410,1230,86882,3265,79357,152081,4641,3996,608,3503
epoch_9,uid_20804,951,2318,1189,49272,73,1617,55442,8132,33166,152081,5878,134130,7099,260,6773
epoch_9,uid_10839,106916,3468,1189,1225,1258,5147,73,319,6104,913,1218,933,4027,778,4037
epoch_9,uid_206194,720,3548,1254,79132,6016,4011,319,1213,6773,4641,33166,38061,112552,954,1281
epoch_9,uid_187884,86882,1225,215,7099,3095,1281,2300,933,2908,1263,4902,68157,4037,6957,3468
epoch_9,uid_165585,720,4878,260,1281,1719,164179,2920,1278,2863,2908,306,6773,7099,1284,68237
epoch_9,uid_76559,6993,1230,1232,94959,2318,63876,6016,55442,4902,1945,1245,2761,1257,1147,3307
epoch_9,uid_89916,97938,951,1189,31410,1303,6350,69844,2863,73,5995,3629,79132,3307,51255,152081
epoch_9,uid_200726,5878,2905,947,1245,109374,4641,31410,1257,720,953,138036,68237,2318,38061,1222
epoch_9,uid_244,73,38061,5147,953,1212,2908,1198,4902,49272,4144,3508,1228,1213,1259,3548
epoch_9,uid_220558,79357,2905,7323,106916,903,150548,1197,1147,53519,55820,3683,6242,108932,1234,2300
epoch_9,uid_250894,6773,6104,4902,5013,1732,106916,4027,86882,8154,1218,4327,5878,4641,1225,6016
epoch_9,uid_169755,31658,1218,109374,1222,1293,5878,913,150548,111,3508,745,952,44555,778,164179
epoch_9,uid_5275,31410,898,1212,79132,293,1284,91529,1245,152081,778,1263,8132,919,4641,6957
epoch_9,uid_275947,79357,40819,6104,109374,67255,1254,3683,2318,56782,7099,446,1281,2908,933,49272
epoch_9,uid_75629,1232,115713,1254,942,2005,3581,4489,3262,108932,189,1287,3985,3588,3604,62788
epoch_9,uid_114724,933,7099,3683,1257,2908,951,3949,68157,109374,106916,2318,2863,5878,3265,58559
epoch_9,uid_33249,4993,3508,293,79357,5952,903,55247,5147,1245,7099,86882,953,2905,3548,152081
epoch_9,uid_247668,4973,112552,3468,134130,1254,1212,778,8132,4011,4144,7099,4878,3949,55247,73
epoch_9,uid_194125,86504,69844,3134,2183,162414,4144,3095,3629,1214,555,1949,1260,3307,3022,56782
epoch_9,uid_63080,3683,2318,4641,3468,1218,106916,3020,1281,745,164179,1263,5225,6773,4327,951
epoch_9,uid_69627,4993,86882,3134,599,109487,5971,2186,5225,923,1263,53519,106916,913,2318,65261
epoch_9,uid_30888,778,933,2692,34405,7099,3548,4880,1208,6773,1949,55247,8132,6104,902,1732
epoch_9,uid_71789,8132,7156,1257,1206,134130,6104,6773,1254,924,3468,2318,1304,1303,2300,3683
epoch_9,uid_101100,112552,3548,1230,7099,1238,951,106100,2951,5225,1303,134130,31410,1284,898,3468
epoch_9,uid_197753,68157,1340,38061,7099,541,170705,215,1949,2991,4641,446,4251,930,55442,1270
epoch_9,uid_78389,138036,109374,3548,2908,112552,4226,34405,73,2318,55247,6773,68157,4902,1218,6104
epoch_9,uid_89665,1281,1212,1218,8132,2905,2318,1206,922,2920,6104,1254,79132,5971,919,2819
epoch_9,uid_78821,134130,106916,86882,608,1189,1256,3468,1219,3548,6957,68157,40819,5971,1245,778
epoch_9,uid_236194,319,50685,2819,3548,1217,3949,68237,152081,3020,1225,2360,1303,2318,1219,1189
epoch_9,uid_82050,1224,5971,608,6104,4327,924,33166,68157,2918,2324,106916,7156,3677,71535,1256
epoch_9,uid_196953,138036,2318,1193,7156,106916,1212,4011,951,71535,3683,898,33166,319,933,4027
epoch_9,uid_22821,910,3468,1213,4641,1258,60069,1254,1218,138036,3548,2908,8154,6104,48780,933
epoch_9,uid_81822,2318,109374,3548,152081,34437,1303,1245,7256,720,8154,1147,5225,923,40819,55442
epoch_9,uid_64366,4027,1245,109374,49272,164179,31658,933,2318,2542,608,1208,7156,4327,6773,6957
epoch_9,uid_190418,1303,2300,68157,97938,55442,3095,7256,3307,4251,8132,951,902,4037,3548,40819
epoch_9,uid_246021,4878,1949,6773,2677,919,898,319,3578,1281,31410,293,913,7099,5971,55442
epoch_9,uid_91885,40819,3020,1949,1228,60069,1212,1281,68237,4641,1278,6016,1200,7099,913,6957
epoch_9,uid_212531,86882,38061,720,164179,215,40819,4902,1293,296,1281,73,1222,6016,106100,2318
epoch_9,uid_130761,1089,6773,56782,446,319,1949,6104,55247,33166,951,898,73,4037,1303,8154
epoch_9,uid_52391,1208,33166,745,1257,4144,1278,1245,2863,1263,720,951,1196,1284,1293,6016
epoch_9,uid_267242,951,53519,899,34405,8132,319,1281,1254,6104,2819,6957,3548,1218,86882,1224
epoch_9,uid_264440,1264,7153,1198,2542,1245,1204,1291,56782,86882,3996,3020,5878,1197,3030,4641
epoch_9,uid_113299,1304,2542,1257,4037,4902,1617,953,40819,3996,34437,5995,5147,923,1218,85774
epoch_9,uid_87939,2819,1257,79357,1148,6104,319,38061,109487,49272,2863,55442,1949,6773,1254,3581
epoch_9,uid_277092,5971,6104,2819,1245,7099,5878,2905,1719,4902,1293,1218,1175,6016,923,910
epoch_9,uid_239551,79357,58559,608,1221,106916,2677,7153,5225,1189,599,1284,55442,2819,4902,108932
epoch_9,uid_182815,898,1254,73,3548,5225,68157,1212,913,1949,2905,2858,8132,106916,86882,319
epoch_9,uid_254394,3147,79357,2318,4993,134130,4144,5971,1218,40819,4878,1210,2542,1293,112552,951
epoch_9,uid_269446,79357,1189,5147,49530,3548,8254,1254,2108,6773,2859,8154,1079,1719,319,2819
epoch_9,uid_146366,1238,923,86882,2186,910,1225,3503,6957,4641,215,446,5995,112552,933,40819
epoch_9,uid_88729,599,2318,4011,3996,55820,1212,68237,7099,951,162,741,446,922,30707,1617
epoch_10,uid_128088,6104,67255,1949,1719,33166,951,71535,68157,3996,1245,720,923,5225,8132,924
epoch_10,uid_267455,951,2318,1189,778,608,953,1303,5013,913,34437,5292,1238,4037,7323,910
epoch_10,uid_73381,1189,4902,6104,2329,3095,112552,3683,1224,293,1218,6350,2686,1222,6773,68157
epoch_10,uid_117628,1259,106916,8154,898,1245,1238,2542,134130,741,40819,1232,152081,48780,6957,31410
epoch_10,uid_21453,1189,750,71535,55247,86882,4037,4902,8132,7099,1221,2318,106100,3307,40819,31410
epoch_10,uid_229622,4902,6104,1304,1189,55442,1218,8132,922,4327,745,2318,1278,2300,4037,3949
epoch_10,uid_167368,8132,73,1278,1304,951,4327,106916,3548,5013,40819,4902,5225,79357,49272,1218
epoch_10,uid_21772,2905,898,1304,923,953,8132,1284,50685,8638,4251,3581,5995,1254,55442,951
epoch_10,uid_176555,6957,5147,67255,924,745,8253,6104,4103,293,7099,40819,1175,1196,4902,1209
epoch_10,uid_166868,599,951,79132,152081,2318,933,2905,67255,1089,164179,1281,260,4251,923,7323
epoch_10,uid_51695,1189,1293,164179,2819,6104,898,3468,1206,1225,3548,55442,106916,1238,79357,7153
epoch_10,uid_282217,1218,7099,608,4037,3037,48516,1230,1080,7156,4902,2908,1281,1224,68157,4327
epoch_10,uid_188391,6773,2318,79357,1213,4878,5225,8154,933,1303,49272,1219,293,4144,1304,1230
epoch_10,uid_246431,1245,3683,898,68157,79357,134130,7099,48780,8154,4973,164179,6957,296,38061,951
epoch_10,uid_92775,6104,7099,6957,5878,106916,8132,319,55247,1254,109374,953,446,34405,4144,112552
epoch_10,uid_221239,3095,1258,3548,1232,88125,55442,3468,1219,898,56782,1230,3147,4327,3037,4037
epoch_10,uid_148267,2542,2318,31410,6957,1189,922,109374,1617,3468,1259,923,3095,898,1238,1968
epoch_10,uid_26118,7099,319,4037,913,31410,1189,3265,5971,40819,84152,72641,46578,1218,1957,3508
epoch_10,uid_175652,8154,923,1225,2858,6773,2692,913,4878,1304,3468,2571,55442,1218,1303,6016
epoch_10,uid_120855,345,3246,2073,916,2890,7649,27317,85774,446,6773,7811,1147,39444,3095,3897
epoch_10,uid_99370,6773,913,922,8132,26662,923,55442,7099,38061,109374,6104,2324,3508,4144,1284
epoch_10,uid_117610,7256,3742,7099,4251,134853,1189,69844,71535,2908,1945,106916,5103,108932,3481,1931
epoch_10,uid_265869,951,6104,73,3548,1304,4037,3000,5878,933,1212,106916,319,608,86882,2905
epoch_10,uid_199247,1238,1235,1500,1288,5147,6380,8253,3265,8154,265,85774,921,7323,165549,7256
epoch_10,uid_128947,933,913,1209,924,65261,106916,68237,947,4144,3548,8132,898,1245,109374,8154
epoch_10,uid_194844,6104,3548,6993,5147,3095,7156,1218,7099,2920,8132,3681,1257,106916,67255,3265
epoch_10,uid_58100,73,1281,608,4902,3265,6957,4641,109374,34405,6773,3095,152081,2318,68157,8154
epoch_10,uid_131556,3468,34405,38061,1293,1263,1284,5147,106916,1230,778,933,4251,923,3508,4327
epoch_10,uid_167980,1304,6104,913,3548,8132,4878,1189,778,1212,56782,1254,4251,1281,1206,86882
epoch_10,uid_205977,7099,91529,1293,922,6773,457,2692,4327,3548,34405,5013,1218,109487,1617,63876
epoch_10,uid_99817,608,164179,1213,593,1218,3095,4037,1189,1278,134130,6957,3307,1206,4902,1175
epoch_10,uid_16287,7099,2858,8132,6104,5878,3949,5013,2318,1293,1224,1257,1732,1259,1147,5995
epoch_10,uid_192124,1224,7099,1218,5225,1293,68157,1238,4641,63876,3095,3468,6773,1221,1449,4902
epoch_10,uid_176713,67255,8154,8132,3548,2318,608,33166,134130,4037,6016,1230,3095,31410,55442,106916
epoch_10,uid_130144,951,1617,6957,8132,319,1254,4144,4037,1189,86882,7099,6104,73,5013,5878
epoch_10,uid_132969,4144,3265,1217,48780,4878,1238,1284,6874,1257,1237,933,2318,1500,3095,942
epoch_10,uid_271816,6104,3548,2318,2289,55442,40819,2692,2908,2905,4902,4641,4144,319,1218,898
epoch_10,uid_95564,1245,4902,1189,608,2571,48516,1218,1284,293,2908,3265,1259,4251,109374,108932
epoch_10,uid_28131,53519,951,3265,1245,33166,1218,4037,953,2300,2908,48780,898,1175,2920,778
epoch_10,uid_143440,1206,1238,2920,1189,778,5971,1232,919,162,4878,65261,6993,4641,3265,40819
epoch_10,uid_208322,903,2318,1254,215,924,8132,3548,73,933,60069,111,720,3147,6773,1284
epoch_10,uid_75400,59404,1189,1304,1265,778,6993,5225,7084,134130,7323,6016,4327,34405,2905,319
epoch_10,uid_1049,55442,8132,34405,319,922,1189,79132,1225,4144,65261,898,1218,5225,1212,933
epoch_10,uid_112436,71535,1274,8132,91542,33166,92259,4251,106916,4902,3581,3095,290,1231,1272,1254
epoch_10,uid_150562,3949,6773,2920,5225,3020,1732,86882,49272,1284,1084,47,4902,60069,2300,4967
epoch_10,uid_214234,1291,4878,5971,79132,2542,109487,1931,60069,8132,922,68237,48780,3548,7256,2289
epoch_10,uid_238979,1189,86882,922,933,1254,2318,5878,8132,106100,4037,55442,34405,720,31410,2918
epoch_10,uid_101768,933,79132,109374,4641,1293,34405,68237,1230,1238,3095,55442,1284,5147,527,65261
epoch_10,uid_82109,5878,933,8132,4251,7323,1189,40819,6104,902,106916,7099,73,5013,3307,2360
epoch_10,uid_20804,112552,1259,1200,4902,923,3508,68157,1258,4144,111,1238,1230,109374,6874,933
epoch_10,uid_10839,1949,3548,800,923,8132,2318,6957,4144,106100,6016,3681,34437,290,1219,3307
epoch_10,uid_206194,6957,3095,4327,290,5669,2905,1284,3020,2028,60069,7256,2300,1238,5147,1200
epoch_10,uid_187884,164179,109374,1284,2318,53519,34437,4011,8132,2692,1278,4641,1147,91529,4144,1219
epoch_10,uid_165585,608,1189,4327,6104,1245,4902,1209,8132,1304,1208,1303,1259,3548,5225,1238
epoch_10,uid_76559,6104,26662,3095,5669,2908,3317,2997,1238,5147,106100,2300,48394,4037,8154,969
epoch_10,uid_89916,1225,924,4037,4251,8154,1206,55442,4144,108932,8638,54259,1263,115713,71535,1199
epoch_10,uid_200726,1218,6104,3468,1259,5971,923,951,913,293,4037,68157,3307,954,8154,71535
epoch_10,uid_244,2329,1257,1238,778,1304,6104,112552,7099,1189,4641,4226,4878,5225,923,3683
epoch_10,uid_220558,2819,2863,3508,1228,2920,1189,1254,3548,5147,4262,1284,7445,3681,2010,6711
epoch_10,uid_250894,898,1245,4144,33166,924,1238,951,40819,3683,741,5225,55442,1189,3265,1263
epoch_10,uid_169755,4327,2186,910,1949,5147,162414,1267,3265,1189,7323,2843,1446,7099,2249,53519
epoch_10,uid_5275,6773,4251,3548,4902,1189,1293,3468,68157,1732,7099,4011,5225,2692,319,593
epoch_10,uid_275947,1206,720,4641,3468,3265,4993,1218,3503,6957,8132,4327,88810,1224,7323,5013
epoch_10,uid_75629,7084,116897,3545,27317,61240,6864,2859,55442,64278,921,68073,26614,7811,27741,905
epoch_10,uid_114724,3548,4878,73,778,8132,49272,1303,1263,3020,4144,5147,1234,1214,6773,1218
epoch_10,uid_33249,134130,5225,112552,2289,55442,8132,6773,3095,898,1263,68237,1304,4144,56782,1230
epoch_10,uid_247668,5971,53519,6104,1245,40819,34405,898,106916,1293,3548,2318,109487,4327,913,4880
epoch_10,uid_194125,152081,109374,8958,73,1278,1303,3548,55442,36513,1245,940,6104,33166,95858,78499
epoch_10,uid_63080,4902,8132,7099,1189,86882,898,31410,3095,933,1303,6104,2920,4037,5147,1238
epoch_10,uid_69627,1212,4037,6104,1259,971,951,31410,112552,319,8132,1189,933,6350,2288,3548
epoch_10,uid_30888,106916,53519,3683,1189,164179,951,319,4902,134130,5225,3307,1254,1147,1225,1284
epoch_10,uid_71789,40819,6957,923,5225,31410,1136,4251,7323,1732,1189,109487,5995,3508,4902,3020
epoch_10,uid_101100,1225,6957,4327,1189,6104,34405,8132,106916,2918,48780,1218,1222,1254,4878,4037
epoch_10,uid_197753,8132,134130,1197,750,2542,4144,922,1224,3307,306,4880,6104,162414,3911,2819
epoch_10,uid_78389,1245,3468,4037,1222,2186,3307,1198,67255,2819,1704,902,1732,4144,5225,6016
epoch_10,uid_89665,4144,951,55442,3548,745,60069,4902,86882,1213,3265,6957,265,923,902,1238
epoch_10,uid_78821,599,8132,1212,111,1949,4902,3911,1254,1218,1224,1284,4037,5147,1175,7099
epoch_10,uid_236194,1224,5225,68157,106916,73,3508,6773,3468,8132,1218,2542,933,4011,2863,3581
epoch_10,uid_82050,1245,1262,945,3030,3548,3265,8132,86882,55247,138036,6773,2186,68237,2905,902
epoch_10,uid_196953,2804,920,53519,4144,1293,1224,44555,3095,3910,3949,1252,913,778,8228,1259
epoch_10,uid_22821,2819,112552,4902,1232,923,106916,2318,4027,1617,86882,2300,1221,3265,109487,1214
epoch_10,uid_81822,4144,4902,933,2917,4037,1189,265,150548,319,2920,3681,3265,7099,65261,6993
epoch_10,uid_64366,8154,3949,1232,1284,3548,3468,2920,53519,951,903,38061,1293,1230,63876,6104
epoch_10,uid_190418,3265,152081,4902,34437,2920,8154,108932,6993,2951,5147,150548,1238,6104,3581,162
epoch_10,uid_246021,910,68157,8132,3548,745,4037,5225,4251,1304,720,4327,1254,55247,3265,446
epoch_10,uid_91885,109374,293,73,6104,1245,1218,3548,5878,2692,8154,49272,4327,953,1257,112552
epoch_10,uid_212531,3548,3468,112552,1257,5878,6104,293,3020,8132,55442,7099,1732,1189,1254,913
epoch_10,uid_130761,3548,2905,134130,4327,1278,1254,55442,7099,902,4144,86882,53519,4027,3095,1198
epoch_10,uid_52391,8132,1254,109374,933,2318,34405,2692,2819,1304,40819,3911,3548,923,73,1147
epoch_10,uid_267242,3468,1212,40819,73,61240,68157,1213,2677,923,106916,4902,1225,2918,60069,2318
epoch_10,uid_264440,4144,1303,1189,1217,4226,2819,8132,720,1209,6773,2762,55442,38061,79132,4037
epoch_10,uid_113299,73,79357,1704,31410,898,49272,319,5225,84152,2300,1189,106916,2318,7099,1247
epoch_10,uid_87939,527,3548,1284,745,4327,922,923,1238,3683,1232,4027,260,1218,1198,8638
epoch_10,uid_277092,2858,8132,446,73,1201,6957,3265,2318,106916,1500,951,913,1845,3949,3996
epoch_10,uid_239551,3548,2905,319,1238,134130,8154,55276,800,73,923,953,3681,4144,86882,4037
epoch_10,uid_182815,951,55247,4251,2318,1304,1189,7323,3020,4027,4011,1036,4144,2863,55442,1263
epoch_10,uid_254394,2905,8132,3020,2819,68237,953,5995,49272,164179,6957,73,4037,8154,106100,34437
epoch_10,uid_269446,5060,745,6993,1845,1281,3095,1927,1283,7327,27788,8645,40819,55442,4327,3910
epoch_10,uid_146366,79357,2905,1281,3548,55442,8132,7099,1189,3468,4902,106916,5147,1254,951,4251
epoch_10,uid_88729,608,4144,8132,4251,2908,1200,1719,745,5225,1218,5147,3307,3503,1263,2288
epoch_11,uid_128088,1267,1225,1238,2183,3360,1199,1265,3246,44761,1222,94959,2249,40819,2920,32
epoch_11,uid_267455,6993,3548,3095,7099,933,1254,903,49272,923,6104,2920,4993,5147,2791,1224
epoch_11,uid_73381,152081,1303,2863,4037,6993,1254,5147,933,1214,3681,111,109374,55442,4144,106100
epoch_11,uid_117628,5147,2318,1189,109374,4037,7099,2360,1218,1284,4144,1281,55442,3095,65261,63876
epoch_11,uid_21453,1245,3095,1206,2920,3548,134130,4878,2300,3949,933,109374,1254,1238,2028,6993
epoch_11,uid_229622,1238,720,4144,1303,5147,3265,3095,4251,40819,1148,1208,6773,3307,1224,31410
epoch_11,uid_167368,8154,4037,152081,1148,31410,164179,4144,293,2863,319,4027,88125,8638,1189,5147
epoch_11,uid_21772,5147,68157,933,4144,3095,2300,1218,2762,86882,2692,60069,73,3548,134130,109374
epoch_11,uid_176555,1245,4027,55442,3548,1233,31410,1089,2997,1189,4327,49272,8154,4878,1232,3317
epoch_11,uid_166868,1189,4144,69844,3095,5147,138036,1245,8132,88125,1224,3581,1147,55442,1263,8638
epoch_11,uid_51695,2360,60069,4011,7099,2318,1254,53519,55247,5147,593,1208,4880,8154,5225,1303
epoch_11,uid_282217,2318,152081,3095,319,1219,34437,3508,1732,26662,4144,1147,4251,4226,910,933
epoch_11,uid_188391,2908,3548,6104,8638,40819,4902,60069,6993,4027,5878,55442,106916,4251,1238,1617
epoch_11,uid_246431,5147,1218,1189,3548,88125,319,5225,4144,4902,1263,1147,106916,5013,1284,3095
epoch_11,uid_92775,3548,3095,6016,31410,1281,4251,152081,1189,1304,1238,1200,5147,1284,1263,55442
epoch_11,uid_221239,951,4878,40819,1225,4251,899,923,38061,1293,1238,152081,924,6993,4902,2010
epoch_11,uid_148267,5147,3548,65261,8154,215,2908,4144,933,2692,60069,1197,4327,3265,56782,2920
epoch_11,uid_26118,1219,1281,110,8154,1303,55247,6993,5147,4902,3681,55442,1089,599,1374,903
epoch_11,uid_175652,745,3307,4144,4011,3095,4037,898,4902,31410,6104,1284,1245,3996,1224,720
epoch_11,uid_120855,86882,3508,4967,8228,83134,97938,4312,1249,4103,5440,1238,2761,3424,1845,538
epoch_11,uid_99370,1208,1219,1224,1225,33166,106100,446,40819,2819,3095,293,8154,1281,745,111
epoch_11,uid_117610,5147,92259,3581,29,1648,171763,1280,74510,290,319,104913,1202,55820,1845,40819
epoch_11,uid_265869,3468,4251,1200,8154,720,903,1189,1284,4327,1303,49272,55442,5013,1238,6016
epoch_11,uid_199247,63876,1303,1257,4103,5292,3911,4327,49530,6350,4881,5013,2686,1957,3307,1945
epoch_11,uid_128947,4251,2920,5225,1263,1189,1224,3265,30707,902,1219,293,919,922,8638,86882
epoch_11,uid_194844,1267,2692,1500,898,4037,68157,1238,1945,1704,4144,86347,6807,31410,4327,55276
epoch_11,uid_58100,5971,55442,778,4144,4251,2920,1089,8638,7099,215,1258,60069,40819,5147,7323
epoch_11,uid_131556,67255,1189,1278,4902,8154,2300,4037,969,3307,1212,2804,8132,3677,4011,26662
epoch_11,uid_167980,1230,60069,7099,3681,2318,6350,1957,4144,3020,1245,1218,34405,2863,5147,3996
epoch_11,uid_205977,3095,6957,4144,1212,38061,1224,933,1204,1208,6104,1245,40819,4037,4251,1225
epoch_11,uid_99817,8154,1254,1293,1224,1238,26614,293,1303,319,1500,1212,2920,800,108932,4327
epoch_11,uid_16287,4902,55442,1254,6993,1189,55247,1230,6016,924,6957,1232,1175,2863,1218,720
epoch_11,uid_192124,745,933,912,5147,6350,319,53519,1303,7323,1263,4251,2329,3677,1223,5013
epoch_11,uid_176713,1197,6957,1254,1225,1284,109374,933,1238,4902,6773,7099,913,112552,1272,5147
epoch_11,uid_130144,2951,3265,4251,3508,109374,446,1208,2686,63876,34405,1719,1219,55247,106916,40819
epoch_11,uid_132969,2920,3468,88125,86882,2863,8638,953,6711,4902,1245,4037,1175,7099,3548,4011
epoch_11,uid_271816,1189,8154,5147,3265,8132,3468,6993,541,4037,2858,745,109374,913,2819,71535
epoch_11,uid_95564,106916,31410,8638,1214,40819,3681,1238,7323,4144,152081,858,3095,4027,1196,52281
epoch_11,uid_28131,4251,720,106916,68157,608,6104,2863,3020,1303,1219,6993,73,7099,109374,3095
epoch_11,uid_143440,55442,8154,3548,1219,48780,1303,3095,5013,4037,109374,2918,1214,1284,1732,3911
epoch_11,uid_208322,55442,5878,1719,910,4902,4880,4027,40819,1218,1303,3317,1189,1147,4144,4327
epoch_11,uid_75400,2858,71462,2908,1206,7156,5147,7099,1303,942,4226,4888,2644,1208,4011,1263
epoch_11,uid_1049,5147,6957,88125,5013,8638,2318,7323,7099,3095,2905,106100,1230,5292,1263,2542
epoch_11,uid_112436,4327,4144,7256,30707,2762,59404,1245,79357,64839,3996,6,3551,6773,1185,8154
epoch_11,uid_150562,2318,1197,5673,65261,1500,138036,8638,4037,7099,5147,5292,2863,3265,2951,3508
epoch_11,uid_214234,3095,6773,1200,319,3030,4144,924,1284,1254,34437,1189,1245,1218,106100,86882
epoch_11,uid_238979,2300,4144,58559,5225,4902,4251,1218,1284,1245,8154,527,1278,1200,5147,1957
epoch_11,uid_101768,446,902,3548,4011,4144,3020,1257,2863,3265,106916,7256,4902,1232,138036,2804
epoch_11,uid_82109,6993,3548,1238,319,898,2920,4037,4144,3095,71535,6807,8154,2318,48780,2858
epoch_11,uid_20804,8154,3548,3095,3307,2908,2692,319,910,3265,1303,4037,91529,4251,969,1218
epoch_11,uid_10839,7323,4902,1238,954,3095,8638,38061,4880,1284,924,2360,5225,2920,7099,4251
epoch_11,uid_206194,8154,4880,7560,2920,7323,63876,6807,4144,1189,73,50685,2542,55820,3545,1218
epoch_11,uid_187884,1303,1257,55442,1189,106916,60069,5147,8154,1254,152081,109487,1238,1206,31410,40819
epoch_11,uid_165585,5878,3095,53519,4037,1218,2819,4144,8154,34437,4251,1225,1257,1254,3681,319
epoch_11,uid_76559,7256,65261,4144,81591,5060,1247,4103,290,1252,1224,7323,971,6299,942,112552
epoch_11,uid_89916,7323,6993,3095,2920,2360,741,68157,3677,2951,3911,2686,65261,52281,82459,5013
epoch_11,uid_200726,6957,3548,55442,5225,1254,4144,86882,26614,2329,152081,6773,319,1278,3265,6993
epoch_11,uid_244,8154,4327,4037,2920,2318,3095,1284,1303,8132,6957,922,608,4251,1254,152081
epoch_11,uid_220558,55442,2762,104069,3677,3317,1299,4902,134130,8254,31410,2791,1449,4880,8132,4144
epoch_11,uid_250894,5147,3307,2819,2300,1254,55247,4011,3548,1284,1224,4251,1303,933,7099,38061
epoch_11,uid_169755,1224,86504,1245,2819,4903,3503,30707,142488,1284,1230,3548,162,4144,4641,86882
epoch_11,uid_5275,4037,1257,3949,903,1224,5878,3307,3095,5147,4878,902,933,1238,913,2908
epoch_11,uid_275947,4037,3095,3020,3548,1221,5147,1204,152081,1278,4902,1238,8154,319,4144,1213
