,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15
epoch_6,uid_26118,138036,1208,1209,2819,1217,947,7090,2677,1089,5013,2843,79185,63876,7099,940
epoch_6,uid_175652,2692,86504,53519,2843,3089,940,1949,3020,1217,1278,3683,112552,1259,922,1225
epoch_6,uid_120855,1256,34405,31410,953,2761,4312,4555,246,1704,142488,2791,3134,65261,4902,60069
epoch_6,uid_99370,73,3996,903,3089,4027,3508,1719,67255,1250,3020,1200,215,48516,913,930
epoch_6,uid_117610,1245,3089,446,319,2843,549,3134,3730,112175,2186,1226,3435,599,7445,76093
epoch_6,uid_265869,4993,134130,67255,4226,2843,293,1196,3089,138036,3134,3468,60069,109487,290,900
epoch_6,uid_199247,293,67255,1293,265,2843,86882,1304,3089,2318,3265,3134,2289,800,3362,1254
epoch_6,uid_128947,947,33166,48780,162414,1281,2677,1217,902,4327,2819,457,1200,3429,1949,1198
epoch_6,uid_194844,1206,215,112552,73,7323,2843,115713,34405,900,2300,109487,71264,4848,892,165549
epoch_6,uid_58100,4144,1221,1260,3503,306,1278,86504,745,1219,1293,53519,1617,3134,2858,2329
epoch_6,uid_131556,2542,2959,86504,3503,750,665,38061,3020,73,34405,2819,3468,1259,924,4226
epoch_6,uid_167980,3996,1263,6773,2959,2905,7090,953,1230,106100,1208,2843,56782,913,1212,3949
epoch_6,uid_205977,4878,73,1259,1206,106916,919,665,3134,2511,1197,3089,951,902,4993,3265
epoch_6,uid_99817,3089,1260,1217,4144,49272,1304,53519,33166,589,1262,55442,4011,4902,1221,5952
epoch_6,uid_16287,2858,2843,1089,3089,940,1172,745,1293,3468,945,33166,86504,5971,920,4144
epoch_6,uid_192124,73,3503,1293,953,1225,2918,3089,750,1719,1209,3468,940,2289,920,1214
epoch_6,uid_176713,3503,2819,1259,1214,1217,4144,1225,2511,138036,106916,7156,293,56782,152081,1189
epoch_6,uid_130144,1198,1196,1949,1262,446,1214,2300,2908,919,3429,1210,1256,898,1228,1258
epoch_6,uid_132969,1283,88125,665,86504,142488,3503,7156,1259,215,68157,91529,7438,34437,4641,898
epoch_6,uid_271816,2843,5995,2819,2186,1949,4144,3089,1217,33166,608,2804,1198,1617,6773,56782
epoch_6,uid_95564,260,665,3020,63876,1230,4144,1281,1217,1949,3503,162414,1148,53519,940,1262
epoch_6,uid_28131,162414,53519,2677,3429,4144,3503,63876,48516,33166,2186,48043,1209,1233,2761,1293
epoch_6,uid_143440,2571,5952,7153,1283,5995,1258,2028,2843,3089,165549,1260,898,48780,913,1270
epoch_6,uid_208322,2300,2692,2791,53519,898,1221,108932,3020,1225,162414,4144,1197,1949,1259,2186
epoch_6,uid_75400,4995,720,73,6016,3468,446,1617,68237,665,4878,903,2761,2843,2819,3730
epoch_6,uid_1049,527,3503,4144,162414,4226,1217,3683,134130,1136,2677,1204,2186,1949,1228,56782
epoch_6,uid_112436,165549,55820,85736,3503,48780,930,1089,7361,4016,152081,778,3730,91529,4641,7256
epoch_6,uid_150562,2804,3503,3468,745,1209,1175,1260,3134,4037,778,923,33166,3683,945,68237
epoch_6,uid_214234,2843,3089,1225,1228,2819,86504,3429,2677,446,1200,5952,67255,68157,1209,3683
epoch_6,uid_238979,1262,2186,1304,1196,2289,4144,7090,527,7156,1209,1293,49272,900,1283,1228
epoch_6,uid_101768,73,63876,48516,2819,1214,3503,8132,910,1089,1281,951,922,3000,953,33166
epoch_6,uid_82109,6016,4144,2677,1201,1217,2843,44199,593,745,162414,152081,4973,1228,1245,116797
epoch_6,uid_20804,56782,3089,4027,3503,134130,164179,5971,109374,2843,1214,3468,260,4327,2186,106916
epoch_6,uid_10839,34405,68237,73,1256,930,4144,2186,53519,3089,49272,940,922,3468,5971,750
epoch_6,uid_206194,1206,5971,1949,3468,4902,1284,3503,1219,2677,5013,1089,4262,55290,142488,2300
epoch_6,uid_187884,3089,2186,67255,1949,922,1198,2762,134130,306,4993,1201,599,215,3020,4144
epoch_6,uid_165585,2132,73,1230,599,162414,2804,1213,3508,68157,4144,1949,750,79132,922,34405
epoch_6,uid_76559,109374,91529,1245,4641,940,3089,7323,1274,3503,65261,6807,2329,116797,215,6016
epoch_6,uid_89916,68237,4144,112552,5971,2908,1230,599,3265,55442,7156,446,6993,2186,3134,3911
epoch_6,uid_200726,940,4144,599,1208,86504,79132,48516,2918,900,2300,68157,3429,86882,1198,34437
epoch_6,uid_244,260,4993,3089,4226,2819,2289,112552,48780,1260,48516,56782,898,4144,134130,1270
epoch_6,uid_220558,49272,1949,4027,1213,940,2843,1230,778,152081,1217,3020,6380,7156,2692,1281
epoch_6,uid_250894,2843,3089,4144,1197,922,1293,7323,1284,55247,940,1949,86882,48780,1189,3683
epoch_6,uid_169755,162414,109374,1222,2511,6957,2918,3468,1245,1197,31410,3089,6773,7323,1189,5971
epoch_6,uid_5275,2843,3503,4144,3089,608,446,67255,106916,7361,3683,2511,1259,3020,60069,1732
epoch_6,uid_275947,138036,2819,599,1198,608,67255,1719,2542,60069,1204,56782,1232,7327,68237,3508
epoch_6,uid_75629,2644,3681,1889,8132,3307,2819,166643,47423,920,3581,7099,3134,86882,91199,1260
epoch_6,uid_114724,2843,1222,34405,4144,53519,1209,953,3503,2186,2908,1089,5971,1197,446,4973
epoch_6,uid_33249,2843,953,1197,1304,1949,940,4144,1270,1221,86882,1208,913,1089,4641,2819
epoch_6,uid_247668,53519,7156,2324,902,2186,2300,913,4144,2843,899,599,6957,1617,56782,1225
epoch_6,uid_194125,4878,55442,1270,65261,930,4144,947,3114,2843,86504,5292,913,109374,86882,5650
epoch_6,uid_63080,1214,2843,34437,1228,940,56782,3996,4144,599,34405,48516,134130,608,3134,1208
epoch_6,uid_69627,86504,2843,3468,3020,2677,1228,1263,293,53519,446,3134,1293,903,902,68237
epoch_6,uid_30888,306,4144,922,1207,1208,940,150548,599,2542,1148,1284,33166,1228,164179,1206
epoch_6,uid_71789,1221,1206,56782,3089,3503,2843,2804,745,53519,296,4848,138036,4144,2692,3147
epoch_6,uid_101100,3089,2324,922,3503,608,2289,678,1200,1260,1304,599,2511,6993,2186,1214
epoch_6,uid_197753,665,68157,215,55247,1278,1228,1276,40819,1219,4641,6993,3134,3581,79185,898
epoch_6,uid_78389,593,3503,2843,922,4027,3429,4226,720,138036,4641,1189,1257,2819,1198,2905
epoch_6,uid_89665,3089,142488,922,306,73,3503,4011,1217,55820,3134,599,2186,4973,1245,1212
epoch_6,uid_78821,953,2843,2019,3089,1208,108932,33166,67255,940,2819,1148,73,4973,1217,1200
epoch_6,uid_236194,608,1797,2692,48516,900,3503,116797,1617,86504,4327,2677,1193,53519,162414,1245
epoch_6,uid_82050,2028,1217,60069,1200,1238,527,1221,3548,3911,2186,1719,665,48774,930,8228
epoch_6,uid_196953,63876,2908,665,112552,900,44555,34405,48516,5971,3134,68237,47,1234,1189,953
epoch_6,uid_22821,1208,79132,4144,1219,913,134130,4881,6993,1230,1228,55442,902,1222,7090,922
epoch_6,uid_81822,2186,2289,1617,1221,599,2692,34437,86882,7156,3468,152081,3089,720,5971,88125
epoch_6,uid_64366,1217,7361,164179,31658,7323,940,919,1228,1172,446,134130,1263,913,7153,3508
epoch_6,uid_190418,86504,106916,922,55442,3095,3089,1797,953,3949,2908,5971,1293,164179,53519,5995
epoch_6,uid_246021,3000,162414,1228,2843,3468,5013,86504,3578,2804,3089,4144,1263,5952,34405,33166
epoch_6,uid_91885,2819,4993,2843,745,6957,1259,910,599,215,1217,56782,1221,1213,68237,3911
epoch_6,uid_212531,903,2289,3089,67255,2819,2571,910,215,55247,306,1148,2908,3503,750,152081
epoch_6,uid_130761,3503,2843,678,953,86882,45081,1217,112552,1207,4144,940,8132,2819,2858,898
epoch_6,uid_52391,4312,1304,4144,296,1230,1233,3089,913,922,63876,86504,112552,2186,162414,1209
epoch_6,uid_267242,3503,5971,3468,4878,919,67255,4144,33166,778,2843,73,1206,1281,599,53519
epoch_6,uid_264440,1221,1293,5995,2542,1719,55247,2186,3089,73,4993,319,109487,2762,2692,3020
epoch_6,uid_113299,3089,86504,940,215,898,2186,919,7156,913,1201,930,1284,1259,4011,3147
epoch_6,uid_87939,1293,1949,56782,79132,3503,134130,1213,1209,7156,3508,913,2804,86504,1136,608
epoch_6,uid_277092,5971,593,3020,778,4011,3503,56782,1219,1217,7153,3089,2677,3429,7090,945
epoch_6,uid_239551,593,4226,86504,162414,1233,924,296,2905,3508,33166,7153,446,3089,215,7361
epoch_6,uid_182815,4848,7156,2843,106916,1200,1283,86504,2692,3429,3503,53519,2677,1304,162414,5971
epoch_6,uid_254394,900,3000,3147,541,940,67255,1230,2186,1719,678,6993,4144,6957,1293,134130
epoch_6,uid_269446,3134,1214,86504,4881,903,1212,2289,2797,56782,73,745,3468,446,50,91658
epoch_6,uid_146366,162414,1214,1245,86504,2858,33166,940,3089,3468,1228,3911,1732,1189,6773,109374
epoch_6,uid_88729,5995,1221,33166,446,2289,4144,86504,1245,48780,1198,4011,2186,2329,5971,2677
epoch_7,uid_128088,86882,2300,89492,33166,933,1267,2819,2843,2324,1293,48043,68157,2186,3996,55290
epoch_7,uid_267455,599,1214,1036,922,5225,2186,3134,1263,3468,3683,34405,1291,1281,1256,134130
epoch_7,uid_73381,1196,3134,5013,940,2843,446,7323,1198,7156,165549,67255,4011,3683,164179,4144
epoch_7,uid_117628,1949,73,5995,58559,4973,79132,4878,60069,5952,7153,4641,215,67255,7323,953
epoch_7,uid_21453,1949,1237,56782,73,3089,3949,4878,2329,48516,7361,599,2858,53519,2905,1189
epoch_7,uid_229622,5971,940,3089,48516,67255,33166,4144,1189,4993,2186,1949,106916,1281,109374,922
epoch_7,uid_167368,2677,6993,1259,599,3508,3134,55247,3147,3020,8132,2186,56782,2289,3683,81845
epoch_7,uid_21772,903,1204,86504,1210,73,2677,5971,1284,106916,1949,930,1189,4878,1262,61240
epoch_7,uid_176555,1201,1719,1256,1219,2918,1949,446,2186,1281,68157,2289,1304,138036,3134,1232
epoch_7,uid_166868,3503,7156,541,2959,68157,2804,1256,2511,1732,215,1201,53519,55247,67255,1217
epoch_7,uid_51695,7323,940,1225,3089,2905,56782,922,53519,1949,923,86882,3134,215,1198,40819
epoch_7,uid_282217,1245,1259,7323,4144,608,3265,1221,38061,6874,4226,1237,1949,1293,138036,1148
epoch_7,uid_188391,3468,55247,3134,1949,910,67255,5971,215,53519,3089,1197,3503,2329,2186,34405
epoch_7,uid_246431,2677,2692,3683,446,1278,73,34437,1303,1200,1228,4973,27904,56782,1089,527
epoch_7,uid_92775,940,2186,1732,112552,7323,1208,446,65261,55442,7156,60069,111,922,1258,2908
epoch_7,uid_221239,56782,34405,79132,134130,73,1234,2289,53519,4144,86882,1304,1219,6773,58559,8132
epoch_7,uid_148267,940,67255,1281,45081,60069,6993,4973,164179,1225,1303,2819,2843,34405,446,290
epoch_7,uid_26118,3134,899,599,53519,2019,446,109374,1222,73,2183,4144,112552,3503,33166,902
epoch_7,uid_175652,665,34405,3134,3503,106916,903,1263,446,60069,5971,1281,1080,1221,4144,1617
epoch_7,uid_120855,2677,1278,7156,3911,1228,2289,1304,2467,86882,2398,720,2804,3683,27317,1090
epoch_7,uid_99370,1189,2677,106916,898,1245,306,63876,2843,924,1446,2289,1617,1208,86882,4881
epoch_7,uid_117610,152081,86882,47610,91542,5971,53519,97938,3741,923,63082,921,935,907,100244,80489
epoch_7,uid_265869,593,3147,1200,940,2542,953,47,4641,4144,3578,913,56782,1293,1213,2289
epoch_7,uid_199247,164179,53519,5147,108932,3468,6773,8132,73,5878,7323,1199,8370,6957,1732,48394
epoch_7,uid_128947,940,108932,2843,5225,3089,2186,4641,1257,106916,306,1245,903,913,215,1230
epoch_7,uid_194844,89492,116797,86504,2395,40819,1281,3683,46578,1228,48774,48516,3089,7156,2289,3435
epoch_7,uid_58100,260,1210,1189,296,3508,5952,599,63876,2186,60069,930,2677,4993,924,2289
epoch_7,uid_131556,527,1260,940,2677,1209,898,2908,4848,67255,1189,293,1222,720,1797,6016
epoch_7,uid_167980,86882,5971,1189,1304,922,4973,5013,1233,1278,32,4144,3020,67255,3095,4011
epoch_7,uid_205977,2843,55442,741,1222,3508,1276,3681,67255,3020,599,1201,1278,1949,3007,898
epoch_7,uid_99817,2692,150,67255,68157,4037,2858,899,134130,1210,2542,3508,2804,112552,7323,7156
epoch_7,uid_16287,2959,5995,4226,1206,134130,4973,79132,2819,3683,164179,3996,3020,3911,112552,7156
epoch_7,uid_192124,86504,1197,3508,1207,3134,6993,1208,3020,67255,608,1732,8154,79132,2908,4641
epoch_7,uid_176713,3134,1949,940,5995,446,79132,1304,73,1293,4641,68237,1206,215,2677,6993
epoch_7,uid_130144,3134,3020,940,53519,2289,2819,1260,930,1225,2918,3681,67255,97938,908,109374
epoch_7,uid_132969,1189,1263,920,2677,319,1233,56782,5013,3095,919,720,969,6807,2511,34405
epoch_7,uid_271816,3020,898,293,1208,1281,109374,3683,53519,215,112552,1245,2677,106916,8132,919
epoch_7,uid_95564,7323,3134,3089,2542,60069,1222,1204,930,3683,55442,1293,34437,55247,71535,162
epoch_7,uid_28131,1219,79132,138036,903,940,8132,134130,913,919,67255,922,5971,79357,3020,3089
epoch_7,uid_143440,79132,134130,910,1291,73,3503,3134,2324,53519,4327,164179,3020,2511,4878,1214
epoch_7,uid_208322,67255,1189,1222,1208,3503,446,3089,903,55442,73,111,1136,922,7156,1304
epoch_7,uid_75400,3000,138036,2329,61240,2804,913,34405,162414,79132,86504,142488,1257,1253,951,36
epoch_7,uid_1049,2289,3265,3089,3134,3147,4902,73,1089,3578,2908,53519,599,1284,67255,4641
epoch_7,uid_112436,34437,7156,3677,2336,57669,67255,86504,4902,7323,86882,3198,2905,3911,446,2677
epoch_7,uid_150562,2186,40819,86504,1303,7323,1293,7156,60069,2542,4641,306,1949,67255,215,53519
epoch_7,uid_214234,73,599,750,4144,53519,108932,3020,1262,903,2692,33166,922,4641,2300,1213
epoch_7,uid_238979,3503,1263,164179,3089,6993,3134,55247,33166,1208,67255,1281,55442,3949,48516,913
epoch_7,uid_101768,3134,1259,2677,3508,3683,1222,4881,108932,4144,4902,745,53519,3468,94959,2186
epoch_7,uid_82109,3503,215,1189,5971,3095,3089,67255,2858,2951,30707,33166,73,3134,6773,5903
epoch_7,uid_20804,2677,6957,1245,7323,215,922,7156,2511,3134,68157,38061,4144,5225,55442,1228
epoch_7,uid_10839,3134,67255,2908,109374,1222,3683,55442,86882,1278,1949,1208,2677,599,55247,2300
epoch_7,uid_206194,599,2951,162414,7156,4641,3089,1209,165549,1263,2819,55247,138036,1262,1200,31658
epoch_7,uid_187884,79132,53519,5995,3147,112552,1210,34405,953,1175,940,3134,2908,5971,5952,2289
epoch_7,uid_165585,3503,903,3996,86882,33166,5013,106916,2858,56782,4226,2843,1217,3134,4641,111
epoch_7,uid_76559,4902,3095,7156,2863,3911,2186,55442,778,55247,1199,3581,1206,86882,3134,63876
epoch_7,uid_89916,3681,152081,3468,1303,319,1189,165549,6350,85774,1929,5225,91529,1281,7323,31410
epoch_7,uid_200726,3089,4993,7156,1949,56782,1214,4902,7153,1303,67255,2692,6016,608,215,1225
epoch_7,uid_244,3134,86504,2843,1196,2677,7156,940,67255,106916,3508,1208,599,913,38061,1189
epoch_7,uid_220558,1284,720,1234,2918,903,1293,106100,1283,954,922,3508,4881,53519,1500,7323
epoch_7,uid_250894,3468,56782,4011,4973,2677,53519,2542,3503,2186,3020,109374,2858,3265,5013,165549
epoch_7,uid_169755,4973,142488,111,1304,71535,720,3095,1207,2819,7156,7482,38061,2804,551,2289
epoch_7,uid_5275,1198,665,53519,2571,1949,86882,48516,3508,7156,4902,1210,1214,3134,2186,2762
epoch_7,uid_275947,2918,1281,3503,1207,3134,5971,922,34405,930,55247,7156,164179,55442,319,307
epoch_7,uid_75629,2313,2863,7137,138036,27741,4373,26158,26133,3095,7206,5304,4873,1019,951,71518
epoch_7,uid_114724,3134,3683,922,67255,3089,913,3468,134130,1208,1198,48516,1206,319,215,1293
epoch_7,uid_33249,6773,2289,3089,2186,67255,33166,2908,446,1196,106916,1303,3134,7156,55247,2329
epoch_7,uid_247668,1213,1949,940,2542,86882,162414,1214,3503,68237,2863,293,5225,109374,1293,33166
epoch_7,uid_194125,2186,98491,3503,2360,2819,164179,1296,2795,27660,5074,961,78162,6773,152081,290
epoch_7,uid_63080,7323,44555,750,3468,2908,2804,63876,1256,4902,7156,215,49272,106916,106100,4641
epoch_7,uid_69627,4993,3503,73,2186,1148,4878,2804,913,2819,1232,1212,5952,1949,5995,599
epoch_7,uid_30888,1213,2918,2843,53519,1221,3134,6957,3503,68157,3508,4011,1949,1222,80489,73
epoch_7,uid_71789,67255,2571,1949,7153,3683,7156,922,48516,1208,4641,215,599,5952,60069,5995
epoch_7,uid_101100,2804,1136,3134,68157,2843,138036,940,2858,1281,86882,2908,913,5225,953,2677
epoch_7,uid_197753,109374,919,1209,950,3000,79132,971,78499,922,72226,2804,106782,920,72641,7090
epoch_7,uid_78389,3089,541,86882,903,1230,134130,34405,108932,900,109374,2186,1949,1291,599,67255
epoch_7,uid_89665,4641,7323,6957,5225,778,3020,2692,6993,930,2511,260,898,7327,940,1304
epoch_7,uid_78821,4878,3468,7156,778,5995,53519,2289,903,3503,3949,1256,913,1281,112552,898
epoch_7,uid_236194,3468,2804,3089,2918,165549,3911,2511,1222,1213,3020,246,919,47,7156,1225
epoch_7,uid_82050,1208,2677,71535,86882,3022,4144,1212,945,1245,3468,898,599,1234,116797,2511
epoch_7,uid_196953,2918,86504,4878,940,1245,3147,3020,7156,1304,3683,55276,7327,3468,40819,290
epoch_7,uid_22821,3134,940,1293,1949,215,1256,7156,109374,7323,446,2186,919,53519,1304,3020
epoch_7,uid_81822,1189,55247,68237,38061,778,1245,4902,3134,109374,319,2905,7323,1228,3681,2791
epoch_7,uid_64366,86504,898,1198,3503,34405,1304,2289,4027,2542,1259,1189,1136,900,3020,1212
epoch_7,uid_190418,3134,63876,85774,6773,1278,3683,40819,1263,446,599,8132,86882,79132,1284,30707
epoch_7,uid_246021,1219,3503,599,3134,1214,164179,53519,86882,8132,2677,7153,138036,319,6874,5225
epoch_7,uid_91885,1949,940,3134,4144,33166,919,5995,134130,60069,3020,3578,2289,293,38061,922
epoch_7,uid_212531,1949,599,53519,73,3468,138036,4878,3020,108932,4144,5013,3134,33166,940,924
epoch_7,uid_130761,3134,73,599,33166,67255,5971,53519,3089,7156,215,919,4011,1278,106916,1245
epoch_7,uid_52391,3000,4641,3503,2804,3429,138036,3134,4902,2542,930,1245,68237,4878,4993,940
epoch_7,uid_267242,1217,68237,1222,1189,2186,7153,1293,60069,215,953,86882,5952,4902,1209,3134
epoch_7,uid_264440,56782,940,1278,2819,2843,1260,3911,745,2858,924,86882,1949,68237,4902,215
epoch_7,uid_113299,2677,2804,4641,2329,106916,3911,31658,7323,6773,1222,1304,3468,31410,56782,67255
epoch_7,uid_87939,296,5225,3468,903,2843,1206,2542,1260,1189,5971,2677,2908,1228,67255,3089
epoch_7,uid_277092,3468,1262,940,2289,1617,1089,1278,1949,33166,1225,1201,2692,4881,1245,3134
epoch_7,uid_239551,4993,2908,55247,1949,86882,2289,1208,67255,6104,3683,134130,1189,3020,1225,108932
epoch_7,uid_182815,2186,1949,2858,4878,73,67255,3134,599,44555,3089,108932,930,1230,1617,4641
epoch_7,uid_254394,1260,2843,1949,903,164179,1208,2677,919,73,7156,1228,3134,913,1263,4641
epoch_7,uid_269446,3683,1249,1281,40819,101,5291,940,1387,2336,2511,2010,89492,2677,898,5147
epoch_7,uid_146366,1196,3134,3508,2843,67255,260,53519,319,446,2677,7156,55247,919,608,3681
epoch_7,uid_88729,138036,3147,2819,3020,67255,53519,940,1189,3508,1200,3468,1217,1949,1214,5013
epoch_8,uid_128088,3508,5225,858,34405,56782,1281,134130,7323,2692,2571,1272,599,48516,3683,1732
epoch_8,uid_267455,7156,1189,34437,3020,215,86882,446,919,3147,68157,1212,68237,164179,293,903
epoch_8,uid_73381,55442,215,1245,5225,1222,1278,1189,2183,4902,3681,920,1089,951,40819,3095
epoch_8,uid_117628,3134,599,940,5013,7156,913,3020,1258,3683,1222,5225,3468,1284,45081,1259
epoch_8,uid_21453,3134,1245,1225,3020,33166,6993,6016,112552,40819,55442,3508,7323,3683,106916,4902
epoch_8,uid_229622,55442,4902,599,2511,1222,930,2289,446,79132,2863,1284,1225,164179,3508,40819
epoch_8,uid_167368,1278,898,903,6773,1189,4902,1212,164179,951,7156,446,1257,3360,5013,48780
epoch_8,uid_21772,7323,3134,4144,1198,34437,599,2289,55442,1175,63876,2186,1304,922,6957,3681
epoch_8,uid_176555,1222,63876,2858,1208,4226,1080,1189,306,2905,33166,2819,48516,2511,4881,665
epoch_8,uid_166868,3000,1204,4902,3134,1258,940,1212,109374,1228,6993,63876,86882,48780,58559,1284
epoch_8,uid_51695,31410,106916,1262,1228,6957,63876,4011,1189,1278,3468,2918,48516,2186,293,1213
epoch_8,uid_282217,152081,2908,3022,33166,1209,922,3134,47,3911,44199,86882,6993,82459,3683,2843
epoch_8,uid_188391,7323,5013,1228,1293,4011,903,3508,2300,2905,4993,7156,86882,112552,55442,4902
epoch_8,uid_246431,3134,940,2918,1189,3468,3020,3508,106916,1212,7156,63876,1222,1949,86882,1284
epoch_8,uid_92775,86882,1221,1189,3089,134130,260,79132,3508,4144,67255,3683,58559,55247,53519,4973
epoch_8,uid_221239,7156,2677,63876,1284,1189,1291,1293,3147,2858,7323,48780,3508,1270,3134,2511
epoch_8,uid_148267,86882,106916,2692,750,4027,1284,68237,1197,1278,599,7323,55442,3468,4902,61240
epoch_8,uid_26118,1230,933,903,1189,44199,3089,86882,1212,1197,6773,2511,34437,3730,86504,6350
epoch_8,uid_175652,1189,4902,2858,86882,55442,63876,2289,599,91529,919,56782,953,913,1230,164179
epoch_8,uid_120855,3429,2391,1260,55247,265,4373,3507,7099,138036,2186,1947,7076,900,678,2351
epoch_8,uid_99370,7156,293,599,112552,6957,1210,34437,1291,86504,4144,1949,2804,4878,2819,2542
epoch_8,uid_117610,55442,2360,4878,3683,86504,114935,31658,51255,4239,1949,26662,72129,84844,6016,27611
epoch_8,uid_265869,1212,446,7156,215,109374,34437,3503,1228,106916,91529,86882,8132,1245,53519,1189
epoch_8,uid_199247,446,165549,1189,969,4327,4902,953,3681,1224,4144,3095,1247,1264,5225,1281
epoch_8,uid_128947,1212,3134,109374,7156,2511,260,930,1208,1222,1210,3020,55442,1263,1189,86882
epoch_8,uid_194844,162414,49272,1189,1304,1394,6016,1224,48394,5669,3508,7099,2028,1949,446,3020
epoch_8,uid_58100,4902,446,55442,1949,1262,1212,3683,7156,86882,55247,7323,3681,215,1304,7361
epoch_8,uid_131556,1263,68157,55247,3508,86882,3030,7156,2905,446,608,953,3683,7323,4641,599
epoch_8,uid_167980,73,3134,1949,63876,446,940,599,1206,106916,6993,1284,1214,2918,1228,2819
epoch_8,uid_205977,1291,3503,7153,164179,68157,1374,306,1304,1227,55247,2920,1500,138036,34437,86882
epoch_8,uid_99817,1949,599,913,109374,5995,3134,924,38061,2511,1189,1293,5225,6104,4878,319
epoch_8,uid_16287,1136,55247,1284,2511,1208,6773,7323,919,593,1221,1258,1189,4902,4641,34437
epoch_8,uid_192124,1189,34437,55442,599,2511,164179,7156,1281,2329,5971,2692,5225,903,4144,2677
epoch_8,uid_176713,63876,720,8132,5971,134130,86882,67255,1222,1284,319,2336,2762,2542,2289,296
epoch_8,uid_130144,7156,1206,1136,1230,1263,6773,63876,4902,903,2511,1201,1080,1291,86882,599
epoch_8,uid_132969,55247,6993,3911,73,1,108932,541,940,3134,1500,2186,446,4027,68237,7323
epoch_8,uid_271816,79132,3134,4902,1258,4878,599,1259,1206,3468,778,1212,260,86882,2908,1284
epoch_8,uid_95564,2843,2677,1189,4878,215,1245,5225,296,3949,2289,599,112552,165549,3468,293
epoch_8,uid_28131,2542,55442,3468,34405,778,3508,4641,56782,446,599,1217,1949,1270,7156,7323
epoch_8,uid_143440,86504,7156,56782,7323,945,44191,4902,67255,68157,1256,7361,2289,446,1278,2186
epoch_8,uid_208322,3134,2804,60069,63876,5971,4902,2762,2863,1278,2677,4641,106916,599,6957,2289
epoch_8,uid_75400,1260,50,1212,48394,2183,2186,745,1213,46578,4226,106918,1500,215,7156,5971
epoch_8,uid_1049,1212,940,7156,2324,1245,60069,1189,3468,446,55442,3681,8132,933,6993,922
epoch_8,uid_112436,33166,68237,3468,108932,3089,94959,940,2318,2859,215,44199,6187,3508,73,1222
epoch_8,uid_150562,55442,446,930,2843,6993,3030,4902,1264,1189,800,1233,4327,1284,138036,115713
epoch_8,uid_214234,7156,55442,3468,3134,34405,31410,86882,608,152081,1267,1189,215,48516,106916,1212
epoch_8,uid_238979,3468,3508,34437,446,2028,1949,1270,2918,86882,1259,7323,1212,2677,78499,293
epoch_8,uid_101768,86504,86882,1284,2289,599,1204,2571,2918,34405,1208,164179,1260,4641,1303,1949
epoch_8,uid_82109,109374,1204,750,86504,3468,2857,1949,2186,165549,1267,7156,5013,1617,3265,903
epoch_8,uid_20804,296,1189,446,2289,34405,63876,778,2858,319,1284,1222,2819,1281,1089,34437
epoch_8,uid_10839,8132,33166,898,6993,1303,4641,1189,1267,2289,7156,903,1284,82459,7323,1148
epoch_8,uid_206194,6993,940,3095,2905,49272,106916,1189,898,1213,910,1293,1247,6711,4327,6104
epoch_8,uid_187884,34437,3468,924,6993,106916,86882,55442,1189,1245,164179,1208,6104,4881,5225,3508
epoch_8,uid_165585,3468,1201,1222,1189,2908,446,55442,1080,134130,4011,778,7323,55247,5971,898
epoch_8,uid_76559,6993,1264,6874,1189,67255,5147,1238,954,34437,45081,47,8132,920,108932,3949
epoch_8,uid_89916,1148,1245,3683,1206,919,745,5013,1212,924,923,6773,4902,4881,1225,2511
epoch_8,uid_200726,3134,2843,55442,1196,55247,1278,1189,1210,5225,1245,446,3020,3468,7323,109374
epoch_8,uid_244,7323,1949,903,215,1303,91529,3468,293,2511,108932,1212,33166,5225,3683,1198
epoch_8,uid_220558,5782,55442,4902,2300,800,599,1212,5060,1719,3683,2360,2859,4144,1387,3134
epoch_8,uid_250894,33166,152081,6993,3134,55442,1208,446,3508,40819,903,106916,4881,7156,1212,1732
epoch_8,uid_169755,608,3949,1258,922,902,1172,947,215,952,930,1209,3265,2028,55442,1223
epoch_8,uid_5275,8132,2677,55442,152081,2905,1245,3468,1284,7323,111,63876,68157,134130,1230,5971
epoch_8,uid_275947,63876,446,940,910,3468,4011,33166,3683,1949,40819,2677,1212,4327,1189,1214
epoch_8,uid_75629,1963,2905,79357,954,2732,164179,26614,8638,1096,53519,916,1340,104879,115617,3676
epoch_8,uid_114724,1189,608,7156,55442,898,1212,49272,2677,68237,599,7323,109374,34437,8132,1284
epoch_8,uid_33249,1189,1217,63876,1284,1172,1233,3020,4993,134130,152081,1281,215,1222,3468,2511
epoch_8,uid_247668,3134,1217,1189,55442,1256,73,1259,3683,1281,34405,446,7323,1262,108932,907
epoch_8,uid_194125,599,306,2918,1259,142488,1952,33166,5989,2908,72641,2289,3000,953,2502,1293
epoch_8,uid_63080,31410,111,2289,2395,55442,1148,2300,3508,6,152081,4993,1281,446,527,1278
epoch_8,uid_69627,2918,55442,1303,919,33166,1245,7156,49272,3089,48516,2905,5225,164179,4641,940
epoch_8,uid_30888,1245,3949,1175,109374,910,106916,34405,1189,3095,111,63876,34437,3147,745,3468
epoch_8,uid_71789,1617,446,899,55442,2905,3508,86882,2186,4973,164179,3134,1225,1189,2289,109374
epoch_8,uid_101100,109374,53519,7156,898,446,106916,3468,55247,1293,1949,2542,3911,1189,3683,112552
