,,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15
epoch_49,uid_167368,26743,79091,95858,6796,114554,26528,2176,40815,5608,6856,26776,3334,3062,2395,3152
epoch_49,uid_21772,1177,1956,5902,2069,6662,26528,3179,3178,6552,16,1150,281,97913,2970,6461
epoch_49,uid_176555,6003,1177,2413,2970,1241,1150,81788,2069,89904,3702,6001,7833,79702,5893,3169
epoch_49,uid_166868,2005,16,95858,6796,46976,51662,26528,281,6003,1282,2764,5508,105197,40278,1954
epoch_50,uid_128088,1938,3169,7206,4298,2108,34552,27904,6867,81788,32387,2130,27741,4406,96821,40826
epoch_50,uid_267455,901,16,128360,81788,3160,170705,65188,8665,63062,1997,3267,4640,2931,44761,1357
epoch_50,uid_73381,26838,5508,3178,2947,51662,7834,2971,6856,63062,112556,95311,3271,170705,92535,93721
epoch_50,uid_117628,2947,81788,95311,106782,7505,1150,68073,431,63062,4978,26776,3169,72720,8879,1269
epoch_50,uid_21453,81788,3169,1028,111759,79091,106920,7834,2947,364,63062,51662,390,6188,26743,931
epoch_50,uid_229622,3178,4329,81788,2947,1357,40278,74458,232,3169,7834,6796,1542,27773,112290,26528
epoch_50,uid_167368,5508,431,3083,72720,7505,5644,2115,6867,26838,8937,88163,8033,5055,1357,90866
epoch_50,uid_21772,5508,40826,7505,26838,4978,1104,8970,2401,1358,111759,63062,96610,7001,233,6001
epoch_50,uid_176555,30803,390,40732,2966,63062,549,4298,3062,55269,8033,2924,4855,2194,7360,39292
epoch_50,uid_166868,5421,1150,26471,2947,2108,1956,6942,3275,96610,97913,30803,112556,194,390,2739
epoch_51,uid_128088,43396,25,40414,4978,2278,2058,2073,4963,27773,102445,3925,3105,5421,6856,931
epoch_51,uid_267455,27873,7001,6856,4489,2970,95858,26743,8340,40278,4776,3925,6001,103980,87660,48304
epoch_51,uid_73381,6299,3062,3415,114554,2058,4914,6001,4298,128360,72720,2176,81229,2966,3114,96610
epoch_51,uid_117628,27873,2313,6299,5049,1176,936,96610,87232,931,1542,1287,3415,6188,1966,4298
epoch_51,uid_21453,27873,70293,2058,6662,6299,1,2176,3062,114662,71264,27773,96610,86345,1584,71838
epoch_51,uid_229622,4979,4406,70159,7001,1584,92535,2069,176371,390,5152,6662,4640,936,6856,1132
epoch_51,uid_167368,4298,3342,1296,27873,1177,30803,2734,2970,4306,112556,2069,5959,5446,232,111759
epoch_51,uid_21772,8879,1132,2058,931,4914,936,3062,4298,114554,1939,176371,72720,6188,4546,4489
epoch_51,uid_176555,3925,70293,40278,95311,4427,931,6662,3334,4306,4978,6461,102445,1104,2971,2130
epoch_51,uid_166868,3062,27873,1287,1584,1542,79091,7072,1967,5893,936,2313,6867,79702,1916,1240
epoch_52,uid_128088,27193,3160,90866,8340,79702,8033,728,1176,112175,33794,1927,5902,1357,2970,80463
epoch_52,uid_267455,5608,40826,2648,3096,1028,27193,936,114662,112175,1132,34338,1938,3702,1966,147
epoch_52,uid_73381,6003,85736,27790,26528,3096,3675,3925,68848,56941,2648,132424,104283,1357,3105,345
epoch_52,uid_117628,85736,6856,147,4546,1,26838,81834,4776,4640,3096,79702,3105,2176,39292,3160
epoch_52,uid_21453,6856,85736,3160,128360,72720,3271,4546,92535,68848,7505,4776,2970,39292,3152,106782
epoch_52,uid_229622,4298,2971,7505,2176,4776,2401,71838,95311,39292,1333,147,3096,8958,2966,3105
epoch_52,uid_167368,112290,1966,85736,3096,1176,132424,4776,8970,4406,78162,52319,7089,1132,7072,2206
epoch_52,uid_21772,2648,3169,3675,1966,1241,2966,27193,128360,71838,2176,3160,39292,1188,1938,80463
epoch_52,uid_176555,1966,27193,1947,51662,1078,40826,1176,5644,27790,7089,7505,27005,68358,3096,363
epoch_52,uid_166868,95311,7939,128360,1966,1176,68848,105355,931,2069,45728,147,71838,1132,85736,26743
epoch_53,uid_128088,2423,4016,5608,163645,8958,2993,4489,2890,3334,30803,177765,100714,4047,44633,529
epoch_53,uid_267455,2069,7833,111759,2968,2150,132424,47423,345,105355,5649,50658,5888,4033,1069,2000
epoch_53,uid_73381,5649,1663,3334,117176,3152,509,7089,7234,1132,1069,1799,3702,117438,3505,4640
epoch_53,uid_117628,3334,2970,26743,6461,3062,4489,5146,5418,714,3675,7089,549,34338,5649,7234
epoch_53,uid_21453,3334,26528,3415,103980,90866,71899,40815,1542,7833,5418,54001,80463,2130,52319,714
epoch_53,uid_229622,2970,3334,86345,117176,5049,2115,63062,27790,3062,26743,4546,549,5608,4489,2130
epoch_53,uid_167368,117438,1663,103980,7833,40826,1938,7234,39292,34338,931,128360,2654,7001,2966,8958
epoch_53,uid_21772,4640,2423,1176,3096,5049,714,108928,1296,5608,6856,5893,103980,1648,90866,1035
epoch_53,uid_176555,117176,5385,6796,233,4489,1927,16,7254,2278,1296,2968,106782,6666,26776,26528
epoch_53,uid_166868,5049,345,7089,1231,80463,72720,3096,5418,3152,7833,2797,2176,54001,2970,4546
epoch_54,uid_128088,72720,262,5074,8014,7034,5380,3415,54001,4802,7205,26485,6461,3083,3271,64620
epoch_54,uid_267455,1287,68159,8042,4407,26838,4914,54286,3271,3179,5991,1635,80463,1243,81229,2396
epoch_54,uid_73381,134853,44761,97913,27773,1287,73323,65188,1296,5991,3181,549,46976,8042,2970,2173
epoch_54,uid_117628,27773,73323,54001,1358,117176,80463,2423,5385,4407,1296,1069,6001,4914,97913,68159
epoch_54,uid_21453,1287,7089,2313,1358,44761,97913,117176,6001,1078,16,26776,27193,26838,4407,3179
epoch_54,uid_229622,68848,97913,6001,1078,114662,27193,1069,1287,26838,714,1834,73323,3275,2996,71264
epoch_54,uid_167368,171763,71838,1073,628,73323,27193,44761,47423,3179,74458,1584,71899,4407,5470,70992
epoch_54,uid_21772,7089,117176,1287,4407,68159,1069,1078,1357,7072,81229,3925,34338,74458,3152,117438
epoch_54,uid_176555,7001,1069,72720,147,1287,70992,105355,32898,522,7569,60684,531,1248,26838,73323
epoch_54,uid_166868,1073,44761,4640,74458,8879,1358,52319,6461,74282,31878,108928,26776,1069,70992,111759
epoch_55,uid_128088,2303,7089,114554,2115,390,51086,249,55280,1916,47423,95311,1046,1242,168250,68848
epoch_55,uid_267455,3275,108928,8493,33162,1082,73323,71838,56339,5146,61,106782,117438,8970,2654,6890
epoch_55,uid_73381,2890,7084,3927,70992,56339,1966,88163,55280,177765,106642,1542,40826,71108,1078,105355
epoch_55,uid_117628,3152,3179,103980,78162,114554,108928,3271,27193,68358,2654,2390,7072,8493,5152,44761
epoch_55,uid_21453,68159,78162,2150,56339,114554,108928,7001,1997,7072,73323,61,170705,5608,117438,5152
epoch_55,uid_229622,117438,3179,56339,114554,78162,44761,170705,54001,95858,81229,40815,108928,3927,363,68159
epoch_55,uid_167368,1243,56339,70286,1939,6299,2996,177765,8493,3060,549,1673,108928,7091,104283,56941
epoch_55,uid_21772,549,5385,3271,5146,68358,1082,2150,112556,1635,54001,2716,2351,56339,6666,5649
epoch_55,uid_176555,4546,112175,61,2390,68159,65188,55280,515,1997,68848,2996,759,104879,1921,2176
epoch_55,uid_166868,103980,40826,2150,515,1243,1997,337,6856,114554,70286,1296,3060,1589,1938,2996
epoch_56,uid_128088,3481,1273,2206,2966,2739,64278,106782,6669,56941,95167,4846,68159,71899,32456,49772
epoch_56,uid_267455,114554,2206,90866,74282,6669,112556,6162,148671,60766,117176,163645,1648,759,1097,2924
epoch_56,uid_73381,78162,61,52319,63859,120807,2206,27193,1648,2025,7091,7833,27873,1344,49772,759
epoch_56,uid_117628,1082,2115,2206,120807,111759,2764,2025,40826,60766,1648,1357,50658,1188,27790,74282
epoch_56,uid_21453,81229,95858,3096,2206,2115,1069,1243,74282,1188,8937,6669,40826,60766,3925,7234
epoch_56,uid_229622,31878,80463,3925,74282,8937,2025,4914,4033,7234,6188,1082,529,40826,2206,3271
epoch_56,uid_167368,6669,6666,3925,79702,1241,54286,120807,5418,2313,2952,4424,1344,74282,116897,2797
epoch_56,uid_21772,2206,74282,1243,7234,5418,79702,3342,5644,71264,95858,2115,106782,74510,81788,78162
epoch_56,uid_176555,78162,3675,2206,120807,1082,74282,56339,27834,1111,1753,108928,8405,2025,117438,2313
epoch_56,uid_166868,3675,2115,4489,2206,3925,65188,6669,3179,6666,78162,117438,6552,5608,49772,7234
epoch_57,uid_128088,5445,64839,2989,103980,1589,120807,117176,5319,7001,50658,1243,27803,7084,194,7072
epoch_57,uid_267455,1589,2991,104283,2996,2342,108727,1939,3091,3384,2278,44633,106642,1584,4546,122922
epoch_57,uid_73381,1248,6666,2991,34338,2290,147,5644,1589,106782,95858,3179,7001,2952,65514,71899
epoch_57,uid_117628,2996,1243,104283,2991,1663,5644,1589,1132,112556,105355,95858,5608,52319,6724,56941
epoch_57,uid_21453,112556,2648,1663,34338,70286,104283,1594,1589,5644,8958,79702,120807,2991,1132,2654
epoch_57,uid_229622,1663,1243,1589,1188,34338,7072,104283,2991,1594,90866,7833,79702,6669,106782,2303
epoch_57,uid_167368,5062,2390,2073,1589,6724,2991,170705,147,47997,2648,2764,3680,3181,2401,50658
epoch_57,uid_21772,7833,60766,1589,3702,1663,104283,81834,61,8937,2991,6669,3680,33162,44761,2952
epoch_57,uid_176555,6552,95858,345,2989,728,2303,68073,1243,26485,71264,104283,114554,60766,122922,48997
epoch_57,uid_166868,7505,117176,176371,34338,73323,2952,1357,2966,1594,363,2303,628,1241,120807,3702
epoch_58,uid_128088,6001,1099,63082,85736,46970,1177,61,2797,1,3267,1748,5505,851,70992,48304
epoch_58,uid_267455,6666,364,27002,2176,2180,3342,27834,114494,1916,55280,2797,1035,2173,70992,45728
epoch_58,uid_73381,54001,2401,40815,8970,114494,2924,5146,1082,3342,2180,2130,47423,2925,105197,2989
epoch_58,uid_117628,8970,132424,233,61,2130,4033,114494,529,70992,105197,3267,1344,2924,759,1078
epoch_58,uid_21453,50658,70159,1082,8970,132424,529,2924,114494,81834,2989,5146,759,3342,345,4914
epoch_58,uid_229622,111759,50658,70992,8970,60766,345,1648,5146,3267,2073,2396,106920,4407,6666,2989
epoch_58,uid_167368,6001,2303,45728,27002,1997,1648,70159,8405,2180,112175,27834,8507,37729,4033,2932
epoch_58,uid_21772,40815,132424,70159,345,170705,1073,65188,50658,120807,114494,529,4306,122882,2924,5152
epoch_58,uid_176555,143245,8665,4407,5146,5152,176371,93721,7072,7234,70159,86345,60904,50658,5991,3342
epoch_58,uid_166868,114494,4022,112175,40815,71899,2130,7139,4407,2991,233,1078,805,27002,759,8575
epoch_59,uid_128088,2924,3675,71264,1240,663,26164,1939,105355,108727,4034,6796,27033,52319,46723,2971
epoch_59,uid_267455,48997,5485,6724,509,93510,25940,728,2952,105197,4210,8405,27790,5385,363,7068
epoch_59,uid_73381,48997,2000,51086,74510,50658,728,90866,5608,74282,3267,7068,8507,8937,60766,4022
epoch_59,uid_117628,48997,8507,345,177765,1248,8405,7068,93510,363,90866,3925,112175,6669,2173,2989
epoch_59,uid_21453,48997,4489,1240,70992,105197,7068,1296,27790,27002,8507,2390,6724,93510,177765,2173
epoch_59,uid_229622,48997,93510,177765,2390,1939,2648,105197,728,8507,5644,759,5464,8405,7068,2000
epoch_59,uid_167368,4489,27790,48997,51086,81834,60766,5152,1947,471,2278,49772,1735,8614,2290,2351
epoch_59,uid_21772,1240,93510,70992,8405,5464,8507,48997,73323,6659,6724,105197,27790,3267,2000,4776
epoch_59,uid_176555,3160,2000,48744,2648,54001,2109,51086,7297,1188,7478,6893,4373,49772,1916,4612
epoch_59,uid_166868,48997,86345,2000,2734,7068,63062,90866,2173,26838,93721,7260,2596,170705,5445,27790
epoch_60,uid_128088,2176,8507,901,170705,6530,148626,4328,1132,1348,1542,96610,3006,7297,92259,261
epoch_60,uid_267455,2290,909,74510,1594,96821,1188,2728,7084,166528,4082,120807,8507,2989,72733,6981
epoch_60,uid_73381,2968,5319,2654,5034,72733,37741,3680,2797,27002,8405,76208,55269,2073,2871,714
epoch_60,uid_117628,2290,51662,7833,65188,2968,6666,170705,74458,2952,5470,71264,3505,7831,8937,6893
epoch_60,uid_21453,2290,6666,65188,105355,2968,8493,4306,2797,7831,74458,2351,6893,1939,1947,1916
epoch_60,uid_229622,2290,51662,65188,26776,2968,2351,1916,6724,44633,2232,8493,116897,27002,3505,1035
epoch_60,uid_167368,114494,65188,115569,2968,714,55269,4529,59315,105197,2728,7254,5146,3271,2232,148671
epoch_60,uid_21772,2290,2968,27002,2989,2654,1916,51662,112175,2996,7569,5470,25940,1333,7831,1584
epoch_60,uid_176555,2232,1938,106642,45728,2290,2396,1589,27002,5049,71899,6724,56715,2654,44633,110102
epoch_60,uid_166868,2290,71264,2654,2232,91630,93510,8970,7569,2968,1082,88163,68159,8937,1635,168250
epoch_61,uid_128088,1358,2728,1101,3342,65188,7478,2025,3186,1082,5607,897,1635,8614,31878,60904
epoch_61,uid_267455,5319,7766,5470,628,1078,2390,143245,71108,32587,49772,8033,55269,34552,131724,2109
epoch_61,uid_73381,8493,122882,6669,7831,2232,6724,2303,2390,431,34552,3098,5470,148671,60904,7766
epoch_61,uid_117628,27002,34552,8958,5319,3098,70159,1939,3680,2797,628,2648,72733,1594,55269,71899
epoch_61,uid_21453,3267,34552,3105,5319,1648,431,628,363,5470,3098,728,55269,148671,2073,3680
epoch_61,uid_229622,3160,34552,901,132424,112556,26111,7766,3342,55269,431,5385,71899,112175,6971,2797
epoch_61,uid_167368,5319,363,759,3105,7068,143245,529,1046,2924,26111,6188,26485,26007,58803,54190
epoch_61,uid_21772,901,5319,759,177765,93721,7766,34552,64622,71899,1594,116897,26111,26485,8493,628
epoch_61,uid_176555,2150,71108,6162,501,5319,7068,108727,628,40629,1635,64622,471,4776,3680,247
epoch_61,uid_166868,34552,5644,431,122882,3160,177765,7084,122904,728,3262,64620,48304,2728,2025,1354
epoch_62,uid_128088,40697,1183,6721,1131,34338,6662,81564,6299,26776,87304,105197,2351,81229,2931,6684
epoch_62,uid_267455,81564,70159,2351,5959,69122,6893,59784,25,2734,1927,78574,81535,8207,7831,7440
epoch_62,uid_73381,5959,112175,2351,26776,122922,25940,4855,8207,363,58803,56715,25,81535,909,56079
epoch_62,uid_117628,5959,3342,81564,1073,1635,7084,2278,122922,471,163645,8042,3526,728,2351,8983
epoch_62,uid_21453,515,5959,4855,81564,112175,5380,2952,163645,122922,25940,68358,1073,8405,45728,1635
epoch_62,uid_229622,1296,5959,120807,1635,515,8042,81535,81564,4855,163645,97785,1073,40732,8119,114494
epoch_62,uid_167368,728,2130,122922,1082,72308,3097,7013,501,1348,55280,69122,34552,7084,8983,44633
epoch_62,uid_21772,7068,5959,163645,2797,2180,81564,663,3105,81535,6162,69122,551,3505,3091,2734
epoch_62,uid_176555,25940,96588,72308,7034,177765,7084,2890,2764,2180,81564,47423,663,3985,111759,3052
epoch_62,uid_166868,50658,81564,8493,5959,106782,2351,663,2180,25940,132424,1648,4914,6424,3639,26485
epoch_63,uid_128088,8405,5049,104283,2952,5325,549,6724,3783,3262,5485,4033,8983,71838,50740,26003
epoch_63,uid_267455,6971,26485,93721,30810,49961,55901,3499,1127,431,6721,8983,116897,78544,6565,122904
epoch_63,uid_73381,1635,26111,96588,8033,7139,8665,8958,78544,7034,1594,36517,45928,8983,1962,3060
epoch_63,uid_117628,96588,901,8033,106642,8665,25940,3091,7139,45728,26111,3181,93721,2931,1997,60904
epoch_63,uid_21453,96588,901,106642,26111,47423,8033,7139,122904,93721,78544,147,5385,3262,2931,6659
epoch_63,uid_229622,96588,5319,3091,8033,7139,2952,106642,1240,8983,2654,2931,60904,3680,1997,2278
epoch_63,uid_167368,345,7139,93721,93510,901,60904,4373,3783,5991,6893,154,4855,78544,112183,81932
epoch_63,uid_21772,8958,96588,45728,1997,363,47423,106642,2303,728,8033,7139,8983,40697,7360,7888
epoch_63,uid_176555,8958,901,5649,1240,3499,3178,3783,8507,78544,7840,2716,122904,106920,6669,34338
epoch_63,uid_166868,901,3271,163645,36517,2648,3097,8507,8033,3091,8405,6659,3499,96588,27834,1962
epoch_64,uid_128088,3504,143245,3152,8665,8879,5055,2968,7234,2734,27790,6666,2060,4440,48997,3039
epoch_64,uid_267455,5152,96588,8973,68194,733,3039,1344,180,45928,27391,148626,471,33896,3504,42004
epoch_64,uid_73381,3256,26485,108727,86320,5152,143245,663,36363,62155,70159,49961,7297,40697,1939,33896
epoch_64,uid_117628,143245,26485,81535,6721,47423,5015,108727,515,55280,48304,2073,3256,1111,148671,2000
epoch_64,uid_21453,143245,26485,8665,81535,1348,3256,45928,51086,55280,1111,122882,108727,2180,509,663
epoch_64,uid_229622,143245,2924,3526,26485,47423,148671,3256,7084,36517,2734,93721,55280,25940,1111,1348
epoch_64,uid_167368,663,80463,3386,5015,8042,3505,8605,45928,7260,8366,1635,6971,3256,36513,164909
epoch_64,uid_21772,143245,1344,8665,2390,1348,3256,108727,8973,54286,7084,2073,509,148671,8042,733
epoch_64,uid_176555,90866,26111,1348,2734,3271,148671,3098,170705,7260,5747,8530,74510,122882,132424,104272
epoch_64,uid_166868,60766,26111,51086,2579,3526,2390,55280,70159,2924,81535,1927,2073,143245,4855,1344
epoch_65,uid_128088,122892,93510,26111,45928,5649,1241,78162,56079,6971,42004,2610,5470,4022,1594,45728
epoch_65,uid_267455,27611,1348,3060,663,3680,102445,139644,3927,3241,7091,3097,65514,6974,3098,2073
epoch_65,uid_73381,1348,5380,93510,6162,6971,163645,3747,3097,1,148626,66097,106920,4407,7260,99112
epoch_65,uid_117628,1035,45928,6162,106920,122882,65514,3097,74510,116897,78160,5380,97785,531,1348,7297
epoch_65,uid_21453,6162,60904,1035,7084,6721,65514,4033,8042,74510,531,148626,3060,97785,6974,3091
epoch_65,uid_229622,6162,74510,6721,148626,3060,7297,3747,66097,45928,531,7831,5380,5888,171,122882
epoch_65,uid_167368,1111,6162,56079,74510,97785,6721,108727,7766,6123,65514,3967,62155,4022,5888,26003
epoch_65,uid_21772,106920,148626,4033,7297,1111,154,86377,5380,72733,3097,63859,6721,97785,45928,27611
epoch_65,uid_176555,2073,1215,6974,70286,45928,93510,148626,97785,2728,7013,26003,62,3505,6659,6123
epoch_65,uid_166868,8958,106920,5152,3680,1348,74510,60904,97785,1035,106642,3505,8042,3927,63859,6188
epoch_66,uid_128088,5062,86320,308,7013,147,93721,3181,7076,2936,1951,5991,116897,56389,2180,64622
epoch_66,uid_267455,26111,3006,5062,7478,5445,501,3266,7260,1297,7815,4405,168250,7297,78160,81562
epoch_66,uid_73381,68358,2750,522,78160,27834,27611,72308,2931,8641,2728,937,6188,5062,2278,3052
epoch_66,uid_117628,2734,522,7254,49772,148626,594,27834,7260,5062,7766,2303,4855,2180,3052,2342
epoch_66,uid_21453,522,2734,2728,7254,116897,7766,6971,3052,2000,49772,3097,7297,7260,27611,733
epoch_66,uid_229622,68358,78544,522,27834,56079,7260,2728,3052,58803,78160,5445,108727,49772,7254,3097
epoch_66,uid_167368,1188,3504,522,54503,27611,7348,3052,7937,68358,7297,39414,118082,6530,2352,3526
epoch_66,uid_21772,27834,7254,78544,2728,147,501,122922,2396,51471,522,49772,5062,55280,1904,7260
epoch_66,uid_176555,8937,5380,81229,308,6971,551,5470,33162,1594,65514,5445,2351,3328,34552,166461
epoch_66,uid_166868,2750,5470,122922,51471,522,5385,27611,714,56079,58803,5380,68358,108727,116897,2931
epoch_67,uid_128088,55269,2991,73323,33896,2901,7570,27912,759,4407,27873,33162,8167,4966,3178,67186
epoch_67,uid_267455,4857,26242,3181,5064,26003,1580,7840,4117,64622,51086,3451,136485,154,40697,5617
epoch_67,uid_73381,2342,6974,6890,6721,2901,901,733,6893,171,55901,1927,36513,4901,1904,4857
epoch_67,uid_117628,6971,78544,4306,733,909,1927,64622,40697,6974,7028,54286,2728,136485,33162,3262
epoch_67,uid_21453,27834,33162,5062,3927,54286,88163,2342,909,64622,4022,5991,59315,2901,78160,2025
epoch_67,uid_229622,2342,8665,5062,33162,2901,551,64622,5470,63859,174053,4857,5991,40697,86320,88163
epoch_67,uid_167368,2342,86320,106782,1297,6890,51471,7023,136485,733,2871,5464,42004,4901,40491,1354
epoch_67,uid_21772,59315,515,531,4857,6971,3181,909,2931,2342,1097,164909,56715,81562,51086,171
epoch_67,uid_176555,2901,5062,5464,6890,51471,7831,733,7766,2067,7139,1297,56941,4022,171,1354
epoch_67,uid_166868,5146,7297,54286,2342,59315,55269,148626,54281,5034,172591,6971,7028,45928,6890,78544
epoch_68,uid_128088,107141,1904,72733,5464,6791,25940,56339,76208,2232,44761,54281,6981,77266,588,7832
epoch_68,uid_267455,56079,87306,76208,4732,1289,115569,7123,7139,1046,47997,3076,3747,2078,7983,3967
epoch_68,uid_73381,116897,5385,2078,1333,2115,47997,6981,7254,5485,551,3091,3814,7888,3526,6985
epoch_68,uid_117628,2716,40414,27611,36513,56079,33896,40732,55805,8119,1580,1904,63859,6890,937,36529
epoch_68,uid_21453,2716,1927,3181,2078,937,40732,1580,1904,40697,3505,2278,5064,33896,174053,72733
epoch_68,uid_229622,33896,3181,4082,71108,72733,122922,6974,6890,3814,1904,2871,1927,2716,65514,26007
epoch_68,uid_167368,40414,7034,40697,2716,2919,81535,5445,8119,7831,1711,63515,64622,174053,72733,6985
epoch_68,uid_21772,65514,937,6974,1927,3747,44633,5064,33896,36513,3076,4082,1580,56941,7478,8575
epoch_68,uid_176555,8042,5959,56079,72733,40697,2871,3097,116897,36363,529,1333,36513,6985,3814,2342
epoch_68,uid_166868,65514,1711,7034,2716,733,71108,5062,2278,72733,7831,164909,40414,3181,5464,7451
epoch_69,uid_128088,166528,2546,5385,7254,1844,74282,2173,110,4111,106642,949,71108,30810,6890,7139
epoch_69,uid_267455,3526,7028,3386,308,3471,7888,40414,3359,56941,86377,86320,36517,51471,36513,5380
epoch_69,uid_73381,4033,628,1354,26007,44633,166528,40583,2932,104272,131724,7013,3499,3386,1242,7840
epoch_69,uid_117628,44633,166528,26007,1127,6659,86320,88163,154,131724,3499,1333,3386,59315,1242,551
epoch_69,uid_21453,166528,131724,86320,154,7013,36513,2303,56079,2627,7478,26007,551,3386,1127,3814
epoch_69,uid_229622,166528,628,2180,54286,6893,3386,5418,131724,36513,54281,1127,7013,1354,1242,6659
epoch_69,uid_167368,166528,62250,531,551,49961,3266,1927,6424,71108,1650,2000,7028,55901,2231,8207
epoch_69,uid_21772,166528,56079,26007,55269,7013,54281,40414,110102,1127,88163,471,4085,7028,86320,3359
epoch_69,uid_176555,4033,1127,364,3033,154,27611,1,49666,3471,36529,4082,76208,1302,1242,83132
epoch_69,uid_166868,4033,2925,166528,26007,62155,8983,36513,1127,6893,47423,40697,3386,3384,148671,55901
epoch_70,uid_128088,174053,8981,509,2342,78160,3639,4976,3505,363,48744,2746,8973,49961,2150,1023
epoch_70,uid_267455,97785,26007,88163,522,171,2925,7023,6985,3639,3635,8119,54281,60904,4373,122912
epoch_70,uid_73381,3359,3639,48304,7023,501,154,7028,138702,32898,3635,1127,531,79008,3967,174053
epoch_70,uid_117628,509,3639,47997,8207,3635,949,49961,71108,3359,7023,171,72308,4723,32898,46723
epoch_70,uid_21453,49961,3639,7023,48304,501,47997,72308,1885,1297,949,71108,8207,46723,44633,171
epoch_70,uid_229622,49961,509,3635,7023,154,47997,501,663,46723,79008,56941,3967,72308,3359,2932
epoch_70,uid_167368,1580,27391,2025,3639,171,7478,36363,138702,4082,2901,89118,3679,180,1753,48304
epoch_70,uid_21772,7023,49961,71108,3635,54995,2173,8207,6791,72308,79008,1885,47997,3639,32898,2025
epoch_70,uid_176555,174053,3639,138702,5064,136564,27391,79008,78160,46723,3181,8493,2131,40414,4857,2931
epoch_70,uid_166868,154,78160,7023,509,3635,138702,3679,4901,7840,27391,3052,3076,49961,32898,72308
epoch_71,uid_128088,122912,97785,166946,8684,2000,68347,53956,272,40732,1111,107771,2313,4405,102407,51080
epoch_71,uid_267455,107771,40732,112623,2890,3814,2303,5747,7451,531,2901,31435,4846,63859,62,26729
epoch_71,uid_73381,97785,1711,54995,2734,4405,40414,7451,7419,89904,145935,67,38038,1673,5992,31435
epoch_71,uid_117628,89904,663,4857,1673,7451,2890,1947,7478,38038,7034,48744,4022,3384,7013,3814
epoch_71,uid_21453,2890,7451,1673,4857,48744,89904,40414,3006,8119,51471,3384,62155,5888,5034,6981
epoch_71,uid_229622,2890,40414,48304,1673,1947,7478,51471,48744,7451,38038,2750,7028,45728,89904,3384
epoch_71,uid_167368,3006,142456,3224,78160,7440,4857,91630,131724,6659,3927,54995,64620,8542,5380,6974
epoch_71,uid_21772,2890,60904,1673,3967,7451,5992,3526,89904,3384,6893,5303,3499,5888,3814,30810
epoch_71,uid_176555,91630,47997,163645,54281,80463,6721,26007,2750,48304,1344,2627,115569,7570,7123,509
epoch_71,uid_166868,4802,6162,2890,6981,7123,47997,928,5747,3328,4322,33162,937,7013,6974,7766
epoch_72,uid_128088,3363,1035,39414,74510,26524,2275,3098,51562,3091,38038,2716,5952,72308,4194,3702
epoch_72,uid_267455,7013,594,1673,25788,104272,1754,2131,4424,1173,4322,8575,6530,56389,1242,3735
epoch_72,uid_73381,594,115569,28,152017,1754,51562,1947,7478,48744,1997,54281,122904,3384,8605,91630
epoch_72,uid_117628,1754,5034,76208,5747,3006,54281,174053,4846,51562,3927,501,2925,7888,4085,152017
epoch_72,uid_21453,4082,1754,2925,54281,51562,1333,2932,471,4322,4846,7840,115569,55901,7034,3747
epoch_72,uid_229622,8207,471,4322,3098,55901,4306,7034,3006,1754,4846,122904,51562,937,152017,2078
epoch_72,uid_167368,5034,152017,7840,3747,66097,949,2173,3384,102445,3076,62644,7451,32587,3451,33896
epoch_72,uid_21772,78160,2925,5747,1754,3006,4322,51562,48744,5034,25,3098,55901,1947,180,131724
epoch_72,uid_176555,2797,3105,88163,55901,5888,8605,50740,3386,3384,8207,8983,86320,2355,152017,7215
epoch_72,uid_166868,501,1754,1663,51562,48744,4082,2355,2627,8119,8973,3098,1111,7888,1947,131724
epoch_73,uid_128088,148671,3550,98,7008,40583,3529,1663,7624,68941,6753,4373,4901,36517,7300,522
epoch_73,uid_267455,104879,37741,6790,142456,4022,937,1950,2627,36363,8366,55805,5110,7981,1748,174053
epoch_73,uid_73381,26729,30810,64622,1399,45728,4082,2919,3039,7981,3550,2627,6530,2579,127198,5064
epoch_73,uid_117628,54503,4901,1399,30810,7981,55901,2596,122904,3747,4732,2078,3039,2901,36363,7215
epoch_73,uid_21453,30810,36363,32898,54503,1399,7981,2596,104879,7387,4529,7215,56941,4732,1799,7028
epoch_73,uid_229622,4022,30810,909,2173,32898,2596,1399,4732,25,3639,7981,55805,36363,4373,7840
epoch_73,uid_167368,48744,2750,4732,32898,30810,107771,122904,1615,1799,937,112623,7123,308,2078,104879
epoch_73,uid_21772,122904,4022,4901,2901,3927,7387,48304,4732,104879,2078,174053,26729,991,4405,6981
epoch_73,uid_176555,3039,30810,7387,1648,1399,3927,81834,8973,1834,2919,6790,2596,131724,2579,58425
epoch_73,uid_166868,86320,36363,26003,1673,1399,7478,4529,1046,30810,3105,44633,25,4732,6530,2919
epoch_74,uid_128088,86377,3090,32898,2972,26840,3076,81535,2919,26729,2243,4082,5341,56715,54286,6893
epoch_74,uid_267455,32554,4529,89118,7034,1643,4194,5034,5992,4723,4888,7569,1099,40629,2067,152017
epoch_74,uid_73381,36529,7569,4846,2972,1343,33162,104879,87660,3451,55232,6790,5888,164909,5418,4345
epoch_74,uid_117628,7569,87660,4082,7840,6981,7123,40629,1343,2232,5888,138702,6985,104879,3451,308
epoch_74,uid_21453,36529,3499,7569,3451,7123,63859,6890,76208,40629,7888,2919,1343,55232,78574,1242
